po_id,project_id,po_type,vendor_id,description,issue_date,delivery_date,amount_aed,status,approved_by,internal_notes,created_at,last_updated_at,created_by,record_version,is_active,tags
LPO-PRJ-062-0015,PRJ-062,Subcontract,CON-004,Our nothing have.,2025-09-12,2025-09-21,115257,Invoiced,Victoria Gomez,,2025-09-12T07:55:00,2025-09-12T07:55:00,system@alrashdeng.ae,1,True,
LPO-PRJ-062-0016,PRJ-062,Material,SUP-016,Art court remain may take question building.,2025-12-23,2026-03-16,246493,Paid,Peter Bell,,2025-12-23T07:42:00,2025-12-23T07:42:00,system@alrashdeng.ae,1,True,
LPO-PRJ-062-0017,PRJ-062,Material,SUP-052,Office economic ability seem line daughter service.,2025-06-11,2025-07-31,331356,Delivered,Shannon Mills,,2025-06-11T11:55:00,2025-06-11T11:55:00,system@alrashdeng.ae,1,True,
LPO-PRJ-062-0018,PRJ-062,Material,SUP-005,Billion your thought assume.,2025-05-09,2025-07-26,288291,Invoiced,Bryan Garza,,2025-05-09T15:21:00,2025-05-09T15:21:00,system@alrashdeng.ae,1,True,
LPO-PRJ-062-0019,PRJ-062,Material,SUP-026,Interesting brother religious.,2025-11-30,2026-02-07,90221,Draft,Kenneth Barr,,2025-11-30T16:13:00,2025-11-30T16:13:00,system@alrashdeng.ae,1,True,
LPO-PRJ-062-0020,PRJ-062,Subcontract,CON-012,Team order keep agent exist site.,2025-09-22,2025-12-09,418117,Draft,Robert Bowen,,2025-09-22T15:41:00,2025-09-22T15:41:00,system@alrashdeng.ae,1,True,
LPO-PRJ-062-0021,PRJ-062,Subcontract,CON-017,Name hand kid office my.,2026-02-23,2026-05-16,408780,Delivered,William Freeman,,2026-02-23T07:45:00,2026-02-23T07:45:00,system@alrashdeng.ae,1,True,
LPO-PRJ-062-0022,PRJ-062,Material,SUP-054,Floor improve miss real.,2025-09-28,2025-10-25,34225,Invoiced,Christian Reeves,,2025-09-28T14:14:00,2025-09-28T14:14:00,system@alrashdeng.ae,1,True,
LPO-PRJ-062-0023,PRJ-062,Material,SUP-040,Hit blood move plant foot mouth party ability.,2025-12-25,2026-01-29,77788,Issued,Michele Brewer,,2025-12-25T08:23:00,2025-12-25T08:23:00,system@alrashdeng.ae,1,True,
LPO-PRJ-062-0024,PRJ-062,Material,SUP-030,Edge appear change church spend.,2025-06-18,2025-08-01,473525,Issued,Darlene Rodriguez,,2025-06-18T16:56:00,2025-06-18T16:56:00,system@alrashdeng.ae,1,True,
LPO-PRJ-062-0025,PRJ-062,Material,SUP-054,Audience short music anything.,2026-02-03,2026-04-15,79780,Paid,Sally Cantrell,,2026-02-03T12:08:00,2026-02-03T12:08:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0001,PRJ-063,Material,SUP-044,Reason consumer smile better process.,2025-06-23,2025-08-05,253140,Delivered,Travis Travis,,2025-06-23T10:45:00,2025-06-23T10:45:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0002,PRJ-063,Subcontract,CON-083,Red huge little still pass couple sense notice.,2025-10-16,2026-01-08,319267,Delivered,Sara Garcia,,2025-10-16T12:51:00,2025-10-16T12:51:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0003,PRJ-063,Material,SUP-041,Hard ten economy lead society eye bar.,2025-10-01,2025-11-07,418682,Invoiced,Timothy Maldonado,,2025-10-01T10:23:00,2025-10-01T10:23:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0004,PRJ-063,Subcontract,CON-045,Red everybody peace western view middle remember.,2025-08-01,2025-09-09,42704,Issued,Gina Pierce,,2025-08-01T16:52:00,2025-08-01T16:52:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0005,PRJ-063,Subcontract,CON-061,Behavior form realize expert.,2025-10-19,2026-01-15,443888,Delivered,Max Dougherty,,2025-10-19T11:15:00,2025-10-19T11:15:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0006,PRJ-063,Subcontract,CON-063,Per trade task.,2025-10-30,2026-01-17,74289,Paid,Jesse Pearson,,2025-10-30T07:11:00,2025-10-30T07:11:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0007,PRJ-063,Material,SUP-018,Though they result.,2025-12-30,2026-01-29,69718,Issued,Jennifer Dunn,,2025-12-30T10:43:00,2025-12-30T10:43:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0008,PRJ-063,Material,SUP-002,Appear office event finish research water success computer.,2025-09-26,2025-11-01,86843,Paid,John Gutierrez,,2025-09-26T17:44:00,2025-09-26T17:44:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0009,PRJ-063,Subcontract,CON-065,Themselves occur under woman.,2025-11-22,2026-02-05,323585,Paid,Stephanie Wood,,2025-11-22T14:50:00,2025-11-22T14:50:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0010,PRJ-063,Subcontract,CON-024,Blue reflect rise source cover history condition win.,2025-11-01,2026-01-02,20904,Draft,Robert Tanner,,2025-11-01T17:22:00,2025-11-01T17:22:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0011,PRJ-063,Subcontract,CON-055,Whatever everything use stay ok.,2025-09-17,2025-10-08,20989,Invoiced,Jessica Green,,2025-09-17T11:06:00,2025-09-17T11:06:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0012,PRJ-063,Material,SUP-050,It do choice through.,2025-04-10,2025-06-30,481998,Paid,Michael Craig,,2025-04-10T14:30:00,2025-04-10T14:30:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0013,PRJ-063,Material,SUP-060,Know fund know three message book study student.,2025-08-04,2025-09-23,103633,Issued,Hunter Franco,,2025-08-04T10:35:00,2025-08-04T10:35:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0014,PRJ-063,Material,SUP-062,View any professional after sometimes everything.,2025-11-19,2026-01-25,112763,Delivered,Linda Schmidt,,2025-11-19T11:09:00,2025-11-19T11:09:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0015,PRJ-063,Subcontract,CON-070,Teach little tough paper Democrat goal president.,2025-05-28,2025-07-16,378576,Paid,Christopher Hansen,,2025-05-28T14:10:00,2025-05-28T14:10:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0016,PRJ-063,Material,SUP-066,East character operation best.,2025-06-27,2025-07-06,431448,Paid,Andrew Harris,,2025-06-27T11:45:00,2025-06-27T11:45:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0017,PRJ-063,Material,SUP-051,Ready well nation mission.,2025-09-26,2025-12-19,52064,Delivered,Dana Clark,,2025-09-26T11:53:00,2025-09-26T11:53:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0018,PRJ-063,Subcontract,CON-028,Shoulder course physical wait material real.,2025-11-18,2026-02-03,481257,Draft,Justin Brown,,2025-11-18T17:34:00,2025-11-18T17:34:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0019,PRJ-063,Material,SUP-012,Enjoy artist happy there less according than.,2025-06-17,2025-09-06,48321,Invoiced,Sherri Bradley,,2025-06-17T07:36:00,2025-06-17T07:36:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0020,PRJ-063,Material,SUP-014,Prepare despite do court big trouble appear.,2025-12-30,2026-03-07,161976,Delivered,Charles Skinner,,2025-12-30T12:44:00,2025-12-30T12:44:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0021,PRJ-063,Subcontract,CON-058,Push whose security.,2025-07-15,2025-08-31,339534,Issued,Nicole Cortez,,2025-07-15T14:55:00,2025-07-15T14:55:00,system@alrashdeng.ae,1,True,
LPO-PRJ-063-0022,PRJ-063,Subcontract,CON-004,Rule name during cultural knowledge miss daughter.,2025-06-25,2025-08-03,492231,Draft,Erin Warren,,2025-06-25T07:11:00,2025-06-25T07:11:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0001,PRJ-064,Subcontract,CON-050,Claim pick speak various own fund security.,2024-12-17,2025-01-13,299384,Delivered,Troy Herrera,,2024-12-17T11:05:00,2024-12-17T11:05:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0002,PRJ-064,Subcontract,CON-078,Free glass improve ever feeling suffer these leg.,2024-12-15,2025-01-07,262295,Delivered,Jason Myers,,2024-12-15T17:03:00,2024-12-15T17:03:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0003,PRJ-064,Subcontract,CON-071,Source long family cell tree.,2025-03-16,2025-06-07,127090,Paid,Devin Barnett,,2025-03-16T08:42:00,2025-03-16T08:42:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0004,PRJ-064,Subcontract,CON-090,Board cell factor picture kitchen Democrat player lay.,2025-12-26,2026-02-25,348876,Delivered,Laura Allen,,2025-12-26T16:01:00,2025-12-26T16:01:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0005,PRJ-064,Material,SUP-056,Sister six box style current.,2024-05-30,2024-07-17,241174,Draft,Scott Hendricks,,2024-05-30T13:33:00,2024-05-30T13:33:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0006,PRJ-064,Material,SUP-063,To say organization life skill lay time purpose.,2025-06-09,2025-07-04,314268,Paid,Alex Williams,,2025-06-09T10:04:00,2025-06-09T10:04:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0007,PRJ-064,Material,SUP-010,Within week coach tend.,2024-09-08,2024-09-19,484022,Draft,Holly Meyer,,2024-09-08T15:22:00,2024-09-08T15:22:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0008,PRJ-064,Material,SUP-035,Across chance card bring station medical interview.,2024-07-03,2024-07-11,201541,Delivered,Nichole Peters,,2024-07-03T11:18:00,2024-07-03T11:18:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0009,PRJ-064,Material,SUP-003,Thing address some.,2025-02-25,2025-04-01,474708,Invoiced,Paul Morris,,2025-02-25T08:44:00,2025-02-25T08:44:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0010,PRJ-064,Material,SUP-013,Shoulder become in future.,2026-02-22,2026-05-01,432872,Delivered,Mary Scott,,2026-02-22T14:18:00,2026-02-22T14:18:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0011,PRJ-064,Material,SUP-003,Rise note meet produce personal.,2025-08-17,2025-10-23,326121,Issued,Hannah Blair,,2025-08-17T10:09:00,2025-08-17T10:09:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0012,PRJ-064,Material,SUP-026,Develop market experience consumer statement stay.,2024-12-06,2025-01-12,471853,Delivered,Amanda Fernandez,,2024-12-06T10:25:00,2024-12-06T10:25:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0013,PRJ-064,Subcontract,CON-004,Rise on smile discussion government group than.,2025-10-02,2025-11-20,403285,Delivered,Allison Harrison,,2025-10-02T13:09:00,2025-10-02T13:09:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0014,PRJ-064,Material,SUP-007,Lawyer feel professional follow eat different.,2025-07-28,2025-10-02,92350,Delivered,Evan Berry,,2025-07-28T13:52:00,2025-07-28T13:52:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0015,PRJ-064,Material,SUP-032,That successful president too lose fish.,2025-05-22,2025-06-13,466638,Invoiced,Jodi Olson,,2025-05-22T12:51:00,2025-05-22T12:51:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0016,PRJ-064,Material,SUP-044,Room treat current seven.,2025-11-30,2025-12-29,373720,Paid,Jennifer Donovan,,2025-11-30T08:33:00,2025-11-30T08:33:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0017,PRJ-064,Material,SUP-048,No cover worker strong fund billion.,2025-03-19,2025-04-23,320371,Delivered,Brandon Osborne Jr.,,2025-03-19T13:13:00,2025-03-19T13:13:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0018,PRJ-064,Material,SUP-069,Actually finish vote movement hand concern.,2025-07-13,2025-09-20,152823,Issued,Taylor Baxter,,2025-07-13T09:16:00,2025-07-13T09:16:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0019,PRJ-064,Subcontract,CON-038,Full peace house finally energy age forget once.,2025-12-15,2026-03-06,35076,Invoiced,Joshua Walker PhD,,2025-12-15T10:51:00,2025-12-15T10:51:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0020,PRJ-064,Subcontract,CON-050,Represent perform book question figure go visit.,2024-09-07,2024-11-27,411369,Issued,Phillip Young,,2024-09-07T13:14:00,2024-09-07T13:14:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0021,PRJ-064,Material,SUP-040,Agent Mr if.,2024-09-12,2024-10-21,162030,Invoiced,Christopher Moore,,2024-09-12T10:00:00,2024-09-12T10:00:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0022,PRJ-064,Subcontract,CON-003,Politics civil those.,2024-12-02,2025-01-25,166626,Delivered,Roger Green,,2024-12-02T17:55:00,2024-12-02T17:55:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0023,PRJ-064,Material,SUP-068,May first yeah cut lot.,2025-04-24,2025-07-18,209398,Draft,Alejandro Gilbert,,2025-04-24T08:38:00,2025-04-24T08:38:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0024,PRJ-064,Subcontract,CON-059,Suffer month thus.,2024-08-18,2024-10-26,416431,Issued,Meghan Eaton,,2024-08-18T15:24:00,2024-08-18T15:24:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0025,PRJ-064,Material,SUP-041,Thing difficult himself father.,2024-12-15,2025-03-14,400941,Delivered,Elizabeth Garcia,,2024-12-15T13:47:00,2024-12-15T13:47:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0026,PRJ-064,Material,SUP-004,School unit agree majority.,2024-08-08,2024-10-16,107052,Delivered,Tamara Lewis,,2024-08-08T12:44:00,2024-08-08T12:44:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0027,PRJ-064,Material,SUP-059,Popular trouble thought three.,2025-01-07,2025-01-29,17222,Delivered,Brandy Meyer,,2025-01-07T08:29:00,2025-01-07T08:29:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0028,PRJ-064,Material,SUP-053,Often manager court news company edge admit.,2025-06-10,2025-08-01,174714,Draft,James Weber,,2025-06-10T09:27:00,2025-06-10T09:27:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0029,PRJ-064,Material,SUP-018,Article letter give later girl determine.,2024-08-04,2024-08-28,110738,Draft,Jason Chen,,2024-08-04T11:56:00,2024-08-04T11:56:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0030,PRJ-064,Material,SUP-038,But leader into find add wrong scene.,2025-08-15,2025-09-10,29182,Issued,Ashley Johnson,,2025-08-15T07:58:00,2025-08-15T07:58:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0031,PRJ-064,Material,SUP-046,Which morning visit.,2024-10-02,2024-12-10,305736,Delivered,Julia Brown,,2024-10-02T13:48:00,2024-10-02T13:48:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0032,PRJ-064,Material,SUP-067,Full performance father weight time next.,2024-12-04,2024-12-21,367161,Issued,Gabriela Smith,,2024-12-04T11:14:00,2024-12-04T11:14:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0033,PRJ-064,Material,SUP-035,Attack sometimes day film.,2025-10-24,2025-12-29,496732,Delivered,Richard Meyer,,2025-10-24T13:47:00,2025-10-24T13:47:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0034,PRJ-064,Subcontract,CON-051,Only imagine require expect.,2024-11-29,2025-02-16,206744,Delivered,Robert Pierce,,2024-11-29T17:15:00,2024-11-29T17:15:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0035,PRJ-064,Material,SUP-055,Figure catch between share discover window throw.,2024-10-16,2024-11-07,100309,Draft,Dr. Katelyn Horn,,2024-10-16T11:22:00,2024-10-16T11:22:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0036,PRJ-064,Material,SUP-064,Campaign during believe short list trip.,2024-08-19,2024-10-28,410632,Delivered,Rachel Lawson,,2024-08-19T14:54:00,2024-08-19T14:54:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0037,PRJ-064,Material,SUP-033,Space government down success director all.,2025-01-06,2025-01-20,137415,Invoiced,Melissa King,,2025-01-06T12:58:00,2025-01-06T12:58:00,system@alrashdeng.ae,1,True,
LPO-PRJ-064-0038,PRJ-064,Material,SUP-051,Spring young likely student the eat number.,2024-09-18,2024-12-16,318668,Issued,Melissa Smith,,2024-09-18T12:53:00,2024-09-18T12:53:00,system@alrashdeng.ae,1,True,
LPO-PRJ-065-0001,PRJ-065,Material,SUP-078,Very but certain question.,2021-12-05,2021-12-27,50535,Delivered,Matthew Sandoval,,2021-12-05T17:23:00,2021-12-05T17:23:00,system@alrashdeng.ae,1,True,
LPO-PRJ-065-0002,PRJ-065,Material,SUP-023,Moment wind part listen.,2020-11-24,2021-02-17,455885,Issued,Christopher Leonard,,2020-11-24T14:42:00,2020-11-24T14:42:00,system@alrashdeng.ae,1,True,
LPO-PRJ-065-0003,PRJ-065,Material,SUP-025,Play catch interest set.,2021-04-15,2021-06-12,80380,Delivered,Russell Mitchell,,2021-04-15T17:35:00,2021-04-15T17:35:00,system@alrashdeng.ae,1,True,
LPO-PRJ-065-0004,PRJ-065,Subcontract,CON-091,Set travel reality listen poor front.,2021-11-28,2022-01-08,232259,Delivered,Dana Long,,2021-11-28T14:58:00,2021-11-28T14:58:00,system@alrashdeng.ae,1,True,
LPO-PRJ-065-0005,PRJ-065,Material,SUP-026,Like under room certainly kind free writer.,2021-08-10,2021-10-27,129101,Invoiced,Kaitlin Garrison,,2021-08-10T12:50:00,2021-08-10T12:50:00,system@alrashdeng.ae,1,True,
LPO-PRJ-065-0006,PRJ-065,Material,SUP-020,Spend environment receive.,2021-05-26,2021-08-21,248161,Invoiced,Brandon Church,,2021-05-26T13:42:00,2021-05-26T13:42:00,system@alrashdeng.ae,1,True,
LPO-PRJ-065-0007,PRJ-065,Material,SUP-050,Scene never apply well.,2021-02-03,2021-03-07,448587,Paid,Lindsey Davis,,2021-02-03T08:16:00,2021-02-03T08:16:00,system@alrashdeng.ae,1,True,
LPO-PRJ-065-0008,PRJ-065,Material,SUP-030,Approach these billion listen five reduce research.,2022-01-23,2022-03-11,394762,Draft,Margaret Simpson,,2022-01-23T10:44:00,2022-01-23T10:44:00,system@alrashdeng.ae,1,True,
LPO-PRJ-065-0009,PRJ-065,Material,SUP-058,Edge book almost.,2020-09-10,2020-11-23,448901,Delivered,Colleen Hughes,,2020-09-10T08:19:00,2020-09-10T08:19:00,system@alrashdeng.ae,1,True,
LPO-PRJ-065-0010,PRJ-065,Material,SUP-023,Expert bad hot page make present.,2020-11-26,2020-12-05,446760,Draft,Juan Hall,,2020-11-26T08:49:00,2020-11-26T08:49:00,system@alrashdeng.ae,1,True,
LPO-PRJ-065-0011,PRJ-065,Material,SUP-050,Week produce whose pretty old.,2021-09-08,2021-11-17,260041,Issued,Jessica Murphy,,2021-09-08T13:34:00,2021-09-08T13:34:00,system@alrashdeng.ae,1,True,
LPO-PRJ-065-0012,PRJ-065,Material,SUP-031,Mind majority operation develop over away trial.,2020-10-14,2020-12-18,493635,Paid,Toni Nelson,,2020-10-14T11:59:00,2020-10-14T11:59:00,system@alrashdeng.ae,1,True,
LPO-PRJ-065-0013,PRJ-065,Material,SUP-054,Send expert magazine age determine new receive.,2021-03-16,2021-04-07,65607,Delivered,John Adams IV,,2021-03-16T12:34:00,2021-03-16T12:34:00,system@alrashdeng.ae,1,True,
LPO-PRJ-065-0014,PRJ-065,Material,SUP-075,Someone show partner.,2021-11-30,2022-02-06,407776,Issued,Joseph Harris,,2021-11-30T15:55:00,2021-11-30T15:55:00,system@alrashdeng.ae,1,True,
LPO-PRJ-065-0015,PRJ-065,Material,SUP-001,However current realize service husband.,2021-12-04,2022-02-15,63275,Draft,Rebecca Williams,,2021-12-04T07:22:00,2021-12-04T07:22:00,system@alrashdeng.ae,1,True,
LPO-PRJ-065-0016,PRJ-065,Material,SUP-012,History image travel drug.,2021-11-11,2021-12-09,143686,Draft,Michelle Marsh,,2021-11-11T17:57:00,2021-11-11T17:57:00,system@alrashdeng.ae,1,True,
LPO-PRJ-065-0017,PRJ-065,Material,SUP-053,Week practice vote itself.,2021-10-05,2021-12-12,279122,Delivered,Kyle Reilly,,2021-10-05T08:39:00,2021-10-05T08:39:00,system@alrashdeng.ae,1,True,
LPO-PRJ-066-0001,PRJ-066,Material,SUP-049,Walk Mr example card data.,2023-01-30,2023-03-15,190253,Issued,Anthony Wall,,2023-01-30T10:33:00,2023-01-30T10:33:00,system@alrashdeng.ae,1,True,
LPO-PRJ-066-0002,PRJ-066,Subcontract,CON-030,Central sense once choose develop.,2025-06-24,2025-07-27,69388,Draft,Dawn Hoffman,,2025-06-24T14:52:00,2025-06-24T14:52:00,system@alrashdeng.ae,1,True,
LPO-PRJ-066-0003,PRJ-066,Material,SUP-039,Trade suggest you front.,2022-04-25,2022-06-27,214671,Draft,Susan Carr,,2022-04-25T10:05:00,2022-04-25T10:05:00,system@alrashdeng.ae,1,True,
LPO-PRJ-066-0004,PRJ-066,Subcontract,CON-057,Different law six college hope material politics its.,2022-05-01,2022-07-05,104943,Paid,Zoe Clarke,,2022-05-01T12:15:00,2022-05-01T12:15:00,system@alrashdeng.ae,1,True,
LPO-PRJ-066-0005,PRJ-066,Subcontract,CON-053,Recent seat learn buy less leader.,2023-01-04,2023-02-13,46513,Delivered,Zachary Morris,,2023-01-04T11:05:00,2023-01-04T11:05:00,system@alrashdeng.ae,1,True,
LPO-PRJ-066-0006,PRJ-066,Subcontract,CON-098,Field care cut end include fall.,2022-06-06,2022-07-30,256584,Invoiced,Christian Moon,,2022-06-06T15:35:00,2022-06-06T15:35:00,system@alrashdeng.ae,1,True,
LPO-PRJ-066-0007,PRJ-066,Subcontract,CON-059,Of whatever sense give ball deal direction.,2023-10-01,2023-10-25,34943,Invoiced,Devin Hurley,,2023-10-01T16:54:00,2023-10-01T16:54:00,system@alrashdeng.ae,1,True,
LPO-PRJ-066-0008,PRJ-066,Material,SUP-043,Section discussion relationship notice impact easy.,2023-12-04,2023-12-31,478001,Delivered,Tracy Wilson,,2023-12-04T08:09:00,2023-12-04T08:09:00,system@alrashdeng.ae,1,True,
LPO-PRJ-066-0009,PRJ-066,Subcontract,CON-080,Style when world.,2025-11-09,2026-01-22,242895,Delivered,Raymond Olson DDS,,2025-11-09T12:19:00,2025-11-09T12:19:00,system@alrashdeng.ae,1,True,
LPO-PRJ-066-0010,PRJ-066,Material,SUP-052,Arm people trip air small.,2025-11-15,2026-01-24,461222,Paid,Linda Bailey,,2025-11-15T07:00:00,2025-11-15T07:00:00,system@alrashdeng.ae,1,True,
LPO-PRJ-066-0011,PRJ-066,Subcontract,CON-046,Visit use beautiful produce investment wife soon concern.,2022-08-09,2022-10-25,245943,Draft,Jordan Peters,,2022-08-09T08:08:00,2022-08-09T08:08:00,system@alrashdeng.ae,1,True,
LPO-PRJ-066-0012,PRJ-066,Material,SUP-067,Century race action religious item light.,2024-08-14,2024-08-23,299543,Delivered,Stephanie Hawkins,,2024-08-14T07:12:00,2024-08-14T07:12:00,system@alrashdeng.ae,1,True,
LPO-PRJ-066-0013,PRJ-066,Subcontract,CON-016,Character we night.,2024-06-12,2024-08-08,107841,Invoiced,Tiffany Leonard,,2024-06-12T13:04:00,2024-06-12T13:04:00,system@alrashdeng.ae,1,True,
LPO-PRJ-066-0014,PRJ-066,Subcontract,CON-002,Enough bed first why.,2023-09-19,2023-12-02,109884,Draft,Ryan Hayes,,2023-09-19T08:23:00,2023-09-19T08:23:00,system@alrashdeng.ae,1,True,
LPO-PRJ-066-0015,PRJ-066,Subcontract,CON-097,Bank stand computer successful at she.,2025-11-21,2026-02-17,77362,Delivered,Johnny Tucker,,2025-11-21T15:01:00,2025-11-21T15:01:00,system@alrashdeng.ae,1,True,
LPO-PRJ-066-0016,PRJ-066,Subcontract,CON-094,Floor quality lawyer shoulder week until less.,2025-07-11,2025-08-28,219199,Draft,Geoffrey Schmidt,,2025-07-11T15:34:00,2025-07-11T15:34:00,system@alrashdeng.ae,1,True,
LPO-PRJ-066-0017,PRJ-066,Material,SUP-072,Should medical field about book stock ground.,2023-05-04,2023-06-16,49858,Invoiced,Christopher Smith,,2023-05-04T13:08:00,2023-05-04T13:08:00,system@alrashdeng.ae,1,True,
LPO-PRJ-066-0018,PRJ-066,Material,SUP-040,Rich loss her skin pass home.,2025-08-06,2025-08-26,429670,Invoiced,Mrs. Christina Black DDS,,2025-08-06T11:16:00,2025-08-06T11:16:00,system@alrashdeng.ae,1,True,
