inspection_id,project_id,inspection_type,inspection_date,inspector_id,location,result,defects_found,corrective_action,reinspection_date,remarks,internal_notes,created_at,last_updated_at,created_by,record_version,is_active,tags
INS-8B19F320,PRJ-042,Concrete Pour,2023-09-09,EMP-0080,"Level 1, Zone B",Passed,0,,,,,2023-09-09T13:02:00,2023-09-09T13:02:00,system@alrashdeng.ae,1,True,
INS-30BF9BD2,PRJ-042,Rebar Placement,2025-07-23,EMP-0097,"Level 20, Zone A",Passed,0,,,,,2025-07-23T15:16:00,2025-07-23T15:16:00,system@alrashdeng.ae,1,True,
INS-24A994D7,PRJ-042,Final Handover,2025-08-25,EMP-0093,"Level 36, Zone D",Failed,1,Phone perhaps arrive.,2025-09-05,,,2025-08-25T10:55:00,2025-08-25T10:55:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-3EA7D639,PRJ-042,Structural,2025-05-03,EMP-0080,"Level 16, Zone C",Passed,0,,,,,2025-05-03T12:28:00,2025-05-03T12:28:00,system@alrashdeng.ae,1,True,
INS-B7B10072,PRJ-042,Fire Safety,2024-04-24,EMP-0086,"Level 45, Zone D",Conditional,4,Leg agency close likely million beautiful lay.,,,,2024-04-24T12:01:00,2024-04-24T12:01:00,system@alrashdeng.ae,1,True,
INS-76D9D64D,PRJ-042,Formwork,2025-06-29,EMP-0091,"Level 2, Zone B",Passed,0,,,Employee wind no enter career choice.,,2025-06-29T07:46:00,2025-06-29T07:46:00,system@alrashdeng.ae,1,True,
INS-9E5D531A,PRJ-042,Final Handover,2024-10-22,EMP-0088,"Level 27, Zone D",Passed,0,,,,,2024-10-22T08:40:00,2024-10-22T08:40:00,system@alrashdeng.ae,1,True,
INS-AB76FAA9,PRJ-042,Rebar Placement,2023-04-14,EMP-0083,"Level 38, Zone B",Conditional,1,Him price drop bill apply than responsibility.,,Population compare lead Democrat.,,2023-04-14T13:59:00,2023-04-14T13:59:00,system@alrashdeng.ae,1,True,
INS-ED00E657,PRJ-042,MEP Rough-In,2024-05-26,EMP-0096,"Level 7, Zone B",Passed,0,,,,,2024-05-26T14:16:00,2024-05-26T14:16:00,system@alrashdeng.ae,1,True,
INS-F4E9B38E,PRJ-042,Waterproofing,2024-10-14,EMP-0081,"Level 44, Zone B",Passed,0,,,For common office.,,2024-10-14T10:31:00,2024-10-14T10:31:00,system@alrashdeng.ae,1,True,
INS-6974EAEE,PRJ-042,Final Handover,2024-10-17,EMP-0078,"Level 21, Zone A",Passed,0,,,,,2024-10-17T08:48:00,2024-10-17T08:48:00,system@alrashdeng.ae,1,True,
INS-6D566DCC,PRJ-042,Structural,2025-10-16,EMP-0098,"Level 23, Zone A",Passed,0,,,Price one policy door nearly door.,,2025-10-16T13:17:00,2025-10-16T13:17:00,system@alrashdeng.ae,1,True,
INS-F6D2A20D,PRJ-042,Final Handover,2023-07-11,EMP-0079,"Level 29, Zone B",Passed,0,,,Smile talk music floor vote.,,2023-07-11T17:41:00,2023-07-11T17:41:00,system@alrashdeng.ae,1,True,
INS-A504EE5A,PRJ-042,Final Handover,2023-11-04,EMP-0094,"Level 46, Zone C",Passed,0,,,,,2023-11-04T10:51:00,2023-11-04T10:51:00,system@alrashdeng.ae,1,True,
INS-38079A8E,PRJ-042,MEP Rough-In,2024-06-19,EMP-0086,"Level 33, Zone C",Passed,0,,,,,2024-06-19T13:59:00,2024-06-19T13:59:00,system@alrashdeng.ae,1,True,
INS-F1204008,PRJ-042,Waterproofing,2023-07-06,EMP-0078,"Level 18, Zone C",Passed,0,,,,,2023-07-06T14:11:00,2023-07-06T14:11:00,system@alrashdeng.ae,1,True,
INS-40FF5822,PRJ-042,Concrete Pour,2023-01-22,EMP-0097,"Level 0, Zone B",Failed,0,Specific simple particularly rise Congress land station.,2023-02-01,,,2023-01-22T15:15:00,2023-01-22T15:15:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-922FE35D,PRJ-042,Structural,2025-09-22,EMP-0086,"Level 15, Zone A",Conditional,3,Key class former project.,,,,2025-09-22T15:20:00,2025-09-22T15:20:00,system@alrashdeng.ae,1,True,
INS-7F6953AF,PRJ-042,Waterproofing,2024-11-20,EMP-0086,"Level 17, Zone A",Conditional,4,Democrat remain stage catch.,,,,2024-11-20T16:57:00,2024-11-20T16:57:00,system@alrashdeng.ae,1,True,
INS-3E3707DC,PRJ-042,MEP Rough-In,2026-01-05,EMP-0078,"Level 12, Zone B",Passed,0,,,Chance speech sell better.,,2026-01-05T07:29:00,2026-01-05T07:29:00,system@alrashdeng.ae,1,True,
INS-B9E24CC0,PRJ-042,Fire Safety,2025-07-06,EMP-0091,"Level 0, Zone C",Conditional,1,Nature community third.,,,,2025-07-06T16:49:00,2025-07-06T16:49:00,system@alrashdeng.ae,1,True,
INS-CF92BD95,PRJ-042,Rebar Placement,2023-11-03,EMP-0089,"Level 10, Zone B",Passed,0,,,Million media notice glass decision science relate.,,2023-11-03T17:02:00,2023-11-03T17:02:00,system@alrashdeng.ae,1,True,
INS-3C9EA73A,PRJ-042,Structural,2024-03-05,EMP-0090,"Level 12, Zone B",Passed,0,,,,,2024-03-05T16:52:00,2024-03-05T16:52:00,system@alrashdeng.ae,1,True,
INS-CC771505,PRJ-042,MEP Rough-In,2025-01-07,EMP-0089,"Level 25, Zone C",Passed,0,,,,,2025-01-07T07:15:00,2025-01-07T07:15:00,system@alrashdeng.ae,1,True,
INS-D048C8AF,PRJ-042,Final Handover,2025-08-27,EMP-0097,"Level 41, Zone A",Passed,0,,,Dark everything few.,,2025-08-27T11:51:00,2025-08-27T11:51:00,system@alrashdeng.ae,1,True,
INS-929A3BAB,PRJ-042,Formwork,2025-12-03,EMP-0092,"Level 13, Zone B",Passed,0,,,,,2025-12-03T09:55:00,2025-12-03T09:55:00,system@alrashdeng.ae,1,True,
INS-75D0A2AF,PRJ-043,Fire Safety,2025-12-07,EMP-0084,"Level 5, Zone C",Failed,0,Get the west the.,2025-12-10,,,2025-12-07T10:05:00,2025-12-07T10:05:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-05D8E146,PRJ-043,Formwork,2025-06-22,EMP-0079,"Level 48, Zone D",Conditional,4,Poor cold unit walk.,,,,2025-06-22T07:19:00,2025-06-22T07:19:00,system@alrashdeng.ae,1,True,
INS-4D83B055,PRJ-043,Rebar Placement,2025-10-06,EMP-0079,"Level 36, Zone B",Failed,0,Long president same cover partner.,2025-10-14,,,2025-10-06T11:45:00,2025-10-06T11:45:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-FDFF67DE,PRJ-043,MEP Rough-In,2024-11-13,EMP-0094,"Level 22, Zone D",Passed,0,,,Bar rather matter participant boy huge plan.,,2024-11-13T14:38:00,2024-11-13T14:38:00,system@alrashdeng.ae,1,True,
INS-1E3A7063,PRJ-043,MEP Rough-In,2025-09-25,EMP-0096,"Level 33, Zone B",Passed,0,,,,,2025-09-25T12:40:00,2025-09-25T12:40:00,system@alrashdeng.ae,1,True,
INS-75D92768,PRJ-043,Fire Safety,2025-12-14,EMP-0085,"Level 33, Zone A",Conditional,2,Level produce apply paper second become.,,Him bit tree among.,,2025-12-14T15:10:00,2025-12-14T15:10:00,system@alrashdeng.ae,1,True,
INS-B9167C61,PRJ-043,Formwork,2025-07-20,EMP-0084,"Level 48, Zone B",Passed,0,,,,,2025-07-20T11:54:00,2025-07-20T11:54:00,system@alrashdeng.ae,1,True,
INS-C28C36B8,PRJ-043,Fire Safety,2025-02-08,EMP-0081,"Level 32, Zone C",Passed,0,,,,,2025-02-08T12:23:00,2025-02-08T12:23:00,system@alrashdeng.ae,1,True,
INS-9F7B3992,PRJ-043,Final Handover,2025-04-05,EMP-0091,"Level 49, Zone A",Conditional,2,Already occur issue front movie.,,Lay theory specific since.,,2025-04-05T16:02:00,2025-04-05T16:02:00,system@alrashdeng.ae,1,True,
INS-2D17534A,PRJ-043,Concrete Pour,2024-09-20,EMP-0094,"Level 7, Zone D",Passed,0,,,Bed age next house.,,2024-09-20T16:21:00,2024-09-20T16:21:00,system@alrashdeng.ae,1,True,
INS-023CED0D,PRJ-043,Waterproofing,2025-05-26,EMP-0094,"Level 29, Zone D",Passed,0,,,,,2025-05-26T12:00:00,2025-05-26T12:00:00,system@alrashdeng.ae,1,True,
INS-266ECB23,PRJ-043,Waterproofing,2025-06-26,EMP-0094,"Level 35, Zone C",Conditional,4,Expert can style option red happen whose return.,,Special save ability us.,,2025-06-26T12:47:00,2025-06-26T12:47:00,system@alrashdeng.ae,1,True,
INS-20D1EEF1,PRJ-043,Formwork,2025-09-16,EMP-0098,"Level 16, Zone C",Passed,0,,,,,2025-09-16T11:02:00,2025-09-16T11:02:00,system@alrashdeng.ae,1,True,
INS-045FEA04,PRJ-043,Fire Safety,2025-10-23,EMP-0078,"Level 28, Zone D",Passed,0,,,,,2025-10-23T12:22:00,2025-10-23T12:22:00,system@alrashdeng.ae,1,True,
INS-1E5FDE58,PRJ-043,MEP Rough-In,2025-10-22,EMP-0089,"Level 21, Zone A",Passed,0,,,Every interest grow force.,,2025-10-22T15:48:00,2025-10-22T15:48:00,system@alrashdeng.ae,1,True,
INS-215D8B1E,PRJ-043,Formwork,2025-02-22,EMP-0082,"Level 28, Zone D",Conditional,2,Suffer else avoid sea choose.,,,,2025-02-22T14:40:00,2025-02-22T14:40:00,system@alrashdeng.ae,1,True,
INS-6C265326,PRJ-043,Final Handover,2024-10-12,EMP-0086,"Level 23, Zone B",Passed,0,,,,,2024-10-12T08:08:00,2024-10-12T08:08:00,system@alrashdeng.ae,1,True,
INS-3B162773,PRJ-043,Final Handover,2024-10-01,EMP-0082,"Level 18, Zone B",Passed,0,,,,,2024-10-01T14:39:00,2024-10-01T14:39:00,system@alrashdeng.ae,1,True,
INS-995C712F,PRJ-043,Concrete Pour,2025-06-14,EMP-0093,"Level 3, Zone C",Passed,0,,,Article responsibility who issue technology against direction call.,,2025-06-14T12:38:00,2025-06-14T12:38:00,system@alrashdeng.ae,1,True,
INS-1B66F3D3,PRJ-043,Waterproofing,2025-01-03,EMP-0096,"Level 44, Zone D",Passed,0,,,,,2025-01-03T11:59:00,2025-01-03T11:59:00,system@alrashdeng.ae,1,True,
INS-2899E850,PRJ-043,Rebar Placement,2025-02-08,EMP-0091,"Level 27, Zone B",Conditional,1,Politics develop report experience economic by pattern traditional.,,,,2025-02-08T12:50:00,2025-02-08T12:50:00,system@alrashdeng.ae,1,True,
INS-C4B6AE47,PRJ-043,Final Handover,2025-03-17,EMP-0081,"Level 9, Zone C",Passed,0,,,,,2025-03-17T10:21:00,2025-03-17T10:21:00,system@alrashdeng.ae,1,True,
INS-C96E517F,PRJ-043,Formwork,2025-08-02,EMP-0092,"Level 27, Zone D",Passed,0,,,,,2025-08-02T07:24:00,2025-08-02T07:24:00,system@alrashdeng.ae,1,True,
INS-97124B5A,PRJ-043,Rebar Placement,2025-01-18,EMP-0082,"Level 49, Zone B",Passed,0,,,,,2025-01-18T17:30:00,2025-01-18T17:30:00,system@alrashdeng.ae,1,True,
INS-48F89E30,PRJ-043,Fire Safety,2025-08-24,EMP-0084,"Level 4, Zone C",Passed,0,,,Such watch economy success carry special.,,2025-08-24T08:44:00,2025-08-24T08:44:00,system@alrashdeng.ae,1,True,
INS-8E10A3C7,PRJ-043,MEP Rough-In,2025-04-19,EMP-0086,"Level 6, Zone D",Conditional,5,Shoulder something method although.,,South say include.,,2025-04-19T07:21:00,2025-04-19T07:21:00,system@alrashdeng.ae,1,True,
INS-C37114E3,PRJ-043,Fire Safety,2024-12-03,EMP-0088,"Level 35, Zone B",Passed,0,,,Major interest amount actually.,,2024-12-03T12:22:00,2024-12-03T12:22:00,system@alrashdeng.ae,1,True,
INS-72A07A9C,PRJ-043,Fire Safety,2024-09-16,EMP-0089,"Level 27, Zone B",Failed,0,Challenge air rest wind.,2024-09-25,Less crime amount laugh.,,2024-09-16T17:13:00,2024-09-16T17:13:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-550714A7,PRJ-043,Fire Safety,2024-12-13,EMP-0093,"Level 44, Zone D",Passed,0,,,,,2024-12-13T07:35:00,2024-12-13T07:35:00,system@alrashdeng.ae,1,True,
INS-49A85D9E,PRJ-043,Fire Safety,2024-09-06,EMP-0078,"Level 19, Zone A",Failed,0,Wide west man current hundred box.,2024-09-17,,,2024-09-06T07:18:00,2024-09-06T07:18:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-2E859607,PRJ-043,Rebar Placement,2024-11-13,EMP-0093,"Level 5, Zone C",Passed,0,,,Mother month green international involve effect.,,2024-11-13T17:30:00,2024-11-13T17:30:00,system@alrashdeng.ae,1,True,
INS-55717909,PRJ-043,Fire Safety,2024-08-07,EMP-0083,"Level 5, Zone D",Failed,4,Yourself sound since parent church.,2024-08-13,,,2024-08-07T15:24:00,2024-08-07T15:24:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-4114A2DC,PRJ-043,MEP Rough-In,2025-11-10,EMP-0080,"Level 42, Zone D",Passed,0,,,,,2025-11-10T16:56:00,2025-11-10T16:56:00,system@alrashdeng.ae,1,True,
INS-D2BCC804,PRJ-043,Fire Safety,2025-11-27,EMP-0098,"Level 43, Zone A",Failed,0,Bad one modern store.,2025-11-30,,,2025-11-27T15:12:00,2025-11-27T15:12:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-0EBD9EEF,PRJ-043,Rebar Placement,2025-09-06,EMP-0080,"Level 6, Zone C",Failed,1,Idea international financial form operation.,2025-09-11,,,2025-09-06T13:18:00,2025-09-06T13:18:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-726A1844,PRJ-043,Concrete Pour,2025-10-09,EMP-0097,"Level 45, Zone B",Passed,0,,,,,2025-10-09T10:45:00,2025-10-09T10:45:00,system@alrashdeng.ae,1,True,
INS-E9F746E7,PRJ-043,Structural,2025-07-03,EMP-0085,"Level 31, Zone A",Passed,0,,,,,2025-07-03T07:42:00,2025-07-03T07:42:00,system@alrashdeng.ae,1,True,
INS-433FED33,PRJ-043,MEP Rough-In,2024-12-16,EMP-0095,"Level 35, Zone D",Conditional,4,Door should need star none record religious recent.,,,,2024-12-16T17:04:00,2024-12-16T17:04:00,system@alrashdeng.ae,1,True,
INS-FF5B2D52,PRJ-043,MEP Rough-In,2025-06-24,EMP-0094,"Level 19, Zone C",Failed,3,First common eight participant.,2025-07-05,,,2025-06-24T13:49:00,2025-06-24T13:49:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-D483764A,PRJ-043,Structural,2024-08-12,EMP-0090,"Level 15, Zone C",Passed,0,,,Start upon house paper writer police possible cup.,,2024-08-12T09:47:00,2024-08-12T09:47:00,system@alrashdeng.ae,1,True,
INS-6A21AB97,PRJ-043,MEP Rough-In,2025-07-04,EMP-0087,"Level 32, Zone A",Passed,0,,,,,2025-07-04T09:47:00,2025-07-04T09:47:00,system@alrashdeng.ae,1,True,
INS-1A204DCC,PRJ-043,Structural,2025-03-03,EMP-0087,"Level 30, Zone C",Passed,0,,,,,2025-03-03T13:19:00,2025-03-03T13:19:00,system@alrashdeng.ae,1,True,
INS-260027AA,PRJ-043,Concrete Pour,2025-03-20,EMP-0086,"Level 29, Zone B",Passed,0,,,Machine weight machine number eat.,,2025-03-20T09:48:00,2025-03-20T09:48:00,system@alrashdeng.ae,1,True,
INS-2EDA17D5,PRJ-043,Structural,2025-11-23,EMP-0091,"Level 15, Zone D",Passed,0,,,,,2025-11-23T17:20:00,2025-11-23T17:20:00,system@alrashdeng.ae,1,True,
INS-AB73860C,PRJ-043,Rebar Placement,2024-11-22,EMP-0095,"Level 30, Zone D",Failed,2,Organization old treatment yet land address represent treat.,2024-11-29,,,2024-11-22T09:19:00,2024-11-22T09:19:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-F4AC51F0,PRJ-043,Final Handover,2024-10-26,EMP-0080,"Level 19, Zone C",Passed,0,,,,,2024-10-26T16:13:00,2024-10-26T16:13:00,system@alrashdeng.ae,1,True,
INS-0D0D13D3,PRJ-043,Fire Safety,2025-08-14,EMP-0085,"Level 5, Zone C",Failed,2,Leave tough such black improve subject produce.,2025-08-23,,,2025-08-14T17:09:00,2025-08-14T17:09:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-A0B58A0C,PRJ-043,Waterproofing,2025-08-13,EMP-0078,"Level 9, Zone D",Passed,0,,,Believe us view want son.,,2025-08-13T16:48:00,2025-08-13T16:48:00,system@alrashdeng.ae,1,True,
INS-9D7E5E48,PRJ-043,Structural,2024-12-06,EMP-0086,"Level 49, Zone D",Passed,0,,,,,2024-12-06T17:51:00,2024-12-06T17:51:00,system@alrashdeng.ae,1,True,
INS-FE389C35,PRJ-043,Rebar Placement,2025-06-23,EMP-0081,"Level 42, Zone B",Failed,1,Large chair born wish while room Mr personal.,2025-07-05,Until meet spring surface wife.,,2025-06-23T09:15:00,2025-06-23T09:15:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-88FC929A,PRJ-043,Formwork,2026-01-19,EMP-0086,"Level 24, Zone D",Conditional,1,Claim build water third.,,,,2026-01-19T07:14:00,2026-01-19T07:14:00,system@alrashdeng.ae,1,True,
INS-9232CC60,PRJ-043,MEP Rough-In,2025-05-24,EMP-0085,"Level 31, Zone C",Passed,0,,,,,2025-05-24T13:43:00,2025-05-24T13:43:00,system@alrashdeng.ae,1,True,
INS-700AFFFF,PRJ-043,Rebar Placement,2026-02-20,EMP-0084,"Level 32, Zone D",Conditional,3,Much article agent.,,Another listen list behavior successful success herself.,,2026-02-20T15:20:00,2026-02-20T15:20:00,system@alrashdeng.ae,1,True,
INS-C3BD7384,PRJ-043,MEP Rough-In,2024-09-09,EMP-0079,"Level 16, Zone C",Passed,0,,,,,2024-09-09T13:43:00,2024-09-09T13:43:00,system@alrashdeng.ae,1,True,
INS-82CA3AC9,PRJ-043,Final Handover,2025-08-07,EMP-0090,"Level 41, Zone C",Passed,0,,,Purpose opportunity social outside interest tough character.,,2025-08-07T14:32:00,2025-08-07T14:32:00,system@alrashdeng.ae,1,True,
INS-FFC19E7B,PRJ-043,Concrete Pour,2025-09-22,EMP-0079,"Level 22, Zone C",Passed,0,,,,,2025-09-22T09:58:00,2025-09-22T09:58:00,system@alrashdeng.ae,1,True,
INS-A2A8D37D,PRJ-043,Final Handover,2025-08-20,EMP-0098,"Level 27, Zone C",Passed,0,,,,,2025-08-20T16:16:00,2025-08-20T16:16:00,system@alrashdeng.ae,1,True,
INS-3AB5D8D0,PRJ-043,Structural,2024-08-19,EMP-0085,"Level 10, Zone D",Passed,0,,,,,2024-08-19T13:06:00,2024-08-19T13:06:00,system@alrashdeng.ae,1,True,
INS-16A3CE4E,PRJ-043,Structural,2025-09-14,EMP-0089,"Level 12, Zone C",Passed,0,,,Interest great analysis tonight politics computer exist throw.,,2025-09-14T09:02:00,2025-09-14T09:02:00,system@alrashdeng.ae,1,True,
INS-B90DB373,PRJ-043,Waterproofing,2025-09-01,EMP-0082,"Level 5, Zone D",Passed,0,,,,,2025-09-01T14:45:00,2025-09-01T14:45:00,system@alrashdeng.ae,1,True,
INS-75D24173,PRJ-044,Formwork,2025-01-31,EMP-0079,"Level 15, Zone C",Passed,0,,,,,2025-01-31T16:05:00,2025-01-31T16:05:00,system@alrashdeng.ae,1,True,
INS-AB86FC70,PRJ-044,Fire Safety,2025-06-09,EMP-0078,"Level 21, Zone D",Failed,2,Consider policy those unit reduce executive.,2025-06-22,,,2025-06-09T10:20:00,2025-06-09T10:20:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-B8692E43,PRJ-044,Fire Safety,2025-06-28,EMP-0079,"Level 34, Zone A",Failed,5,Very investment enter memory charge.,2025-07-05,Activity night bill central wonder green.,,2025-06-28T09:53:00,2025-06-28T09:53:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-4674A2F5,PRJ-044,Final Handover,2025-10-01,EMP-0091,"Level 26, Zone B",Passed,0,,,,,2025-10-01T14:42:00,2025-10-01T14:42:00,system@alrashdeng.ae,1,True,
INS-F7B8A5E4,PRJ-044,Concrete Pour,2025-05-16,EMP-0086,"Level 8, Zone B",Failed,1,Whether single entire hundred recent direction American.,2025-05-27,,,2025-05-16T13:02:00,2025-05-16T13:02:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-7AC20F0F,PRJ-044,Rebar Placement,2025-03-09,EMP-0093,"Level 2, Zone A",Conditional,2,Wrong send knowledge office.,,,,2025-03-09T16:05:00,2025-03-09T16:05:00,system@alrashdeng.ae,1,True,
INS-16D49F2D,PRJ-044,Waterproofing,2025-03-02,EMP-0089,"Level 29, Zone C",Failed,4,Available your both to yes.,2025-03-11,,,2025-03-02T16:01:00,2025-03-02T16:01:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-998549BC,PRJ-044,Formwork,2024-11-10,EMP-0093,"Level 1, Zone B",Passed,0,,,,,2024-11-10T16:27:00,2024-11-10T16:27:00,system@alrashdeng.ae,1,True,
INS-DF85A192,PRJ-044,Rebar Placement,2025-07-17,EMP-0087,"Level 13, Zone C",Passed,0,,,Resource blue degree rest thus.,,2025-07-17T15:52:00,2025-07-17T15:52:00,system@alrashdeng.ae,1,True,
INS-EB19071B,PRJ-044,Concrete Pour,2025-01-08,EMP-0087,"Level 0, Zone D",Passed,0,,,,,2025-01-08T12:07:00,2025-01-08T12:07:00,system@alrashdeng.ae,1,True,
INS-668E43E1,PRJ-044,Concrete Pour,2024-11-14,EMP-0091,"Level 4, Zone A",Passed,0,,,,,2024-11-14T09:57:00,2024-11-14T09:57:00,system@alrashdeng.ae,1,True,
INS-E8F66646,PRJ-044,Rebar Placement,2025-01-03,EMP-0090,"Level 35, Zone D",Passed,0,,,,,2025-01-03T10:52:00,2025-01-03T10:52:00,system@alrashdeng.ae,1,True,
INS-C01F39A6,PRJ-044,Rebar Placement,2024-09-19,EMP-0087,"Level 28, Zone B",Passed,0,,,Many energy pattern investment practice.,,2024-09-19T09:02:00,2024-09-19T09:02:00,system@alrashdeng.ae,1,True,
INS-073BB78D,PRJ-044,MEP Rough-In,2025-12-12,EMP-0080,"Level 39, Zone B",Passed,0,,,,,2025-12-12T10:51:00,2025-12-12T10:51:00,system@alrashdeng.ae,1,True,
INS-102C89BA,PRJ-044,Formwork,2025-10-19,EMP-0091,"Level 27, Zone D",Passed,0,,,,,2025-10-19T07:11:00,2025-10-19T07:11:00,system@alrashdeng.ae,1,True,
INS-E95B9B7B,PRJ-044,MEP Rough-In,2025-03-31,EMP-0090,"Level 5, Zone D",Passed,0,,,Significant camera else Mrs.,,2025-03-31T12:32:00,2025-03-31T12:32:00,system@alrashdeng.ae,1,True,
INS-8A81B778,PRJ-044,Structural,2025-09-27,EMP-0082,"Level 16, Zone D",Passed,0,,,,,2025-09-27T12:09:00,2025-09-27T12:09:00,system@alrashdeng.ae,1,True,
INS-6694940D,PRJ-044,Final Handover,2026-02-03,EMP-0082,"Level 3, Zone B",Passed,0,,,,,2026-02-03T14:47:00,2026-02-03T14:47:00,system@alrashdeng.ae,1,True,
INS-4580EE86,PRJ-044,Formwork,2025-03-26,EMP-0092,"Level 46, Zone C",Passed,0,,,,,2025-03-26T07:56:00,2025-03-26T07:56:00,system@alrashdeng.ae,1,True,
INS-D908D319,PRJ-044,Structural,2024-07-26,EMP-0095,"Level 31, Zone A",Passed,0,,,,,2024-07-26T07:20:00,2024-07-26T07:20:00,system@alrashdeng.ae,1,True,
INS-53921935,PRJ-044,Rebar Placement,2026-02-28,EMP-0080,"Level 11, Zone A",Passed,0,,,,,2026-02-28T08:54:00,2026-02-28T08:54:00,system@alrashdeng.ae,1,True,
INS-606462AE,PRJ-044,Final Handover,2025-07-06,EMP-0097,"Level 12, Zone B",Passed,0,,,National pattern Mrs source eat.,,2025-07-06T12:51:00,2025-07-06T12:51:00,system@alrashdeng.ae,1,True,
INS-8CAF728A,PRJ-044,MEP Rough-In,2026-02-15,EMP-0085,"Level 1, Zone C",Passed,0,,,,,2026-02-15T11:46:00,2026-02-15T11:46:00,system@alrashdeng.ae,1,True,
INS-91356BFE,PRJ-044,Fire Safety,2025-03-12,EMP-0080,"Level 26, Zone C",Failed,3,Read term force open without.,2025-03-15,Book party reveal.,,2025-03-12T16:18:00,2025-03-12T16:18:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-C7F2A172,PRJ-044,Formwork,2025-08-11,EMP-0081,"Level 45, Zone B",Passed,0,,,,,2025-08-11T11:11:00,2025-08-11T11:11:00,system@alrashdeng.ae,1,True,
INS-EDC2735D,PRJ-044,Waterproofing,2025-04-05,EMP-0091,"Level 47, Zone C",Passed,0,,,,,2025-04-05T17:21:00,2025-04-05T17:21:00,system@alrashdeng.ae,1,True,
INS-1D0707AA,PRJ-045,Concrete Pour,2023-03-28,EMP-0082,"Level 46, Zone A",Failed,2,Listen institution rock dinner.,2023-04-01,Mrs side space debate fire improve remember call.,,2023-03-28T17:57:00,2023-03-28T17:57:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-99786DC1,PRJ-045,Fire Safety,2023-07-30,EMP-0087,"Level 34, Zone A",Passed,0,,,Her account agent prevent.,,2023-07-30T08:03:00,2023-07-30T08:03:00,system@alrashdeng.ae,1,True,
INS-87C53450,PRJ-045,MEP Rough-In,2023-09-22,EMP-0084,"Level 18, Zone D",Failed,2,Economic another turn your radio ever total technology.,2023-10-06,,,2023-09-22T13:12:00,2023-09-22T13:12:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-0CCCF432,PRJ-045,Concrete Pour,2023-10-30,EMP-0088,"Level 30, Zone C",Passed,0,,,,,2023-10-30T10:29:00,2023-10-30T10:29:00,system@alrashdeng.ae,1,True,
INS-03ACC634,PRJ-045,Concrete Pour,2023-02-05,EMP-0078,"Level 36, Zone C",Conditional,0,Fire tend majority kitchen Mr.,,,,2023-02-05T11:14:00,2023-02-05T11:14:00,system@alrashdeng.ae,1,True,
INS-4EFB4227,PRJ-045,Final Handover,2022-05-05,EMP-0079,"Level 40, Zone B",Passed,0,,,,,2022-05-05T14:00:00,2022-05-05T14:00:00,system@alrashdeng.ae,1,True,
INS-C8009F5E,PRJ-045,Waterproofing,2024-03-22,EMP-0092,"Level 3, Zone A",Conditional,1,Source ahead capital tax hard sometimes then.,,,,2024-03-22T16:10:00,2024-03-22T16:10:00,system@alrashdeng.ae,1,True,
INS-C53A8DA2,PRJ-045,MEP Rough-In,2024-04-05,EMP-0084,"Level 40, Zone D",Failed,0,From eye board plan page get.,2024-04-15,,,2024-04-05T15:23:00,2024-04-05T15:23:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-ACDE5588,PRJ-045,Rebar Placement,2024-08-15,EMP-0092,"Level 24, Zone D",Passed,0,,,,,2024-08-15T12:38:00,2024-08-15T12:38:00,system@alrashdeng.ae,1,True,
INS-2CC6C3C2,PRJ-045,Final Handover,2023-05-08,EMP-0085,"Level 44, Zone B",Passed,0,,,,,2023-05-08T08:03:00,2023-05-08T08:03:00,system@alrashdeng.ae,1,True,
