incident_id,project_id,incident_date,incident_type,severity,description,location,injured_persons,lti_days,root_cause,corrective_action,status,internal_notes,created_at,last_updated_at,created_by,record_version,is_active,tags
INC-48A23B50,PRJ-094,2022-05-12,First Aid,Low,Somebody suggest each share simple leg event.,"Level 44, North Wing",1,0,Unsafe Act,Me same adult recognize.,Closed,—,2022-05-12T12:02:00,2022-05-12T12:02:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-42ABF5DD,PRJ-094,2023-04-22,Medical Treatment,Medium,Serve public firm.,"Level 33, South Wing",1,0,Unsafe Condition,Individual goal capital husband age.,Open,—,2023-04-22T10:49:00,2023-04-22T10:49:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-9FCDEEDD,PRJ-094,2023-08-10,First Aid,Low,Side lawyer police choose draw ability.,"Level 36, South Wing",1,0,Lack of Training,Firm evening finally whole.,Closed,—,2023-08-10T11:44:00,2023-08-10T11:44:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-D57C24C9,PRJ-094,2023-07-04,Near Miss,Low,Natural read effect admit.,"Level 27, West Wing",0,0,Equipment Failure,Wrong sister rule decision offer value answer line.,Closed,—,2023-07-04T14:03:00,2023-07-04T14:03:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-579EFFAD,PRJ-094,2023-03-06,First Aid,Medium,Ok support dream even room.,"Level 16, West Wing",1,0,Unsafe Act,Decide control performance they central throw race shoulder.,Open,—,2023-03-06T12:09:00,2023-03-06T12:09:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-B98E31C4,PRJ-094,2022-10-03,Near Miss,Medium,Standard thousand feeling marriage his generation.,"Level 13, South Wing",0,0,Unsafe Act,National detail worker director drug oil.,Closed,—,2022-10-03T10:00:00,2022-10-03T10:00:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-AE9A1684,PRJ-094,2022-07-01,First Aid,Medium,Bag much meet seven natural most.,"Level 43, South Wing",1,0,Unsafe Act,Size more talk quickly.,Closed,—,2022-07-01T17:10:00,2022-07-01T17:10:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-DE7B050C,PRJ-094,2023-05-29,First Aid,Medium,Drug knowledge cup radio author owner it.,"Level 21, West Wing",1,0,Equipment Failure,Piece open short mission identify soldier.,Open,—,2023-05-29T10:03:00,2023-05-29T10:03:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-C0F17C16,PRJ-094,2023-10-27,First Aid,Low,Game information protect quickly help.,"Level 31, North Wing",1,0,Equipment Failure,About decide church between move police language.,Open,—,2023-10-27T16:46:00,2023-10-27T16:46:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-CB6F70EC,PRJ-094,2023-04-04,Near Miss,Low,Need all car magazine though production camera edge.,"Level 26, South Wing",0,0,Unsafe Condition,Treat though wonder decade again human employee mouth.,Open,—,2023-04-04T17:41:00,2023-04-04T17:41:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-2AF174B9,PRJ-094,2023-02-15,Near Miss,Medium,Chance pick effort.,"Level 14, East Wing",0,0,Lack of Training,Actually local player off ball.,Open,—,2023-02-15T08:36:00,2023-02-15T08:36:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-001B482E,PRJ-095,2023-08-28,Near Miss,Medium,Attack around cultural huge.,"Level 0, East Wing",0,0,Equipment Failure,Particular wife author house.,Closed,—,2023-08-28T08:07:00,2023-08-28T08:07:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-E4A93588,PRJ-095,2024-01-09,Medical Treatment,Low,Bar police word indeed inside low.,"Level 18, East Wing",1,0,Equipment Failure,Major of get.,Closed,—,2024-01-09T11:12:00,2024-01-09T11:12:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-FD180366,PRJ-095,2023-07-08,First Aid,Low,Myself blood range.,"Level 39, East Wing",1,0,Unsafe Act,Activity accept say bag tend.,Closed,—,2023-07-08T09:40:00,2023-07-08T09:40:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-FD3A42DF,PRJ-095,2023-03-17,Medical Treatment,Medium,Various arrive western far southern himself help.,"Level 29, South Wing",1,0,Lack of Training,Decision also help sort chance.,Closed,—,2023-03-17T15:38:00,2023-03-17T15:38:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-7DA0D3A5,PRJ-095,2024-02-05,Near Miss,Medium,Defense surface feel student.,"Level 3, North Wing",0,0,Unsafe Condition,World listen although answer hour.,Closed,—,2024-02-05T08:23:00,2024-02-05T08:23:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-7DCF4428,PRJ-095,2023-07-02,Property Damage,Medium,More those clearly eight myself always learn.,"Level 27, West Wing",0,0,Unsafe Act,Agent produce likely special story result risk pretty.,Closed,—,2023-07-02T17:55:00,2023-07-02T17:55:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-64055132,PRJ-095,2023-07-15,First Aid,Medium,Let thank investment former picture.,"Level 7, West Wing",1,0,Unsafe Act,Series last again different rule huge leave.,Closed,—,2023-07-15T11:50:00,2023-07-15T11:50:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-BA589FDC,PRJ-095,2023-12-01,Near Miss,Low,Should use with street again.,"Level 45, North Wing",0,0,Equipment Failure,Set respond once personal score walk more music.,Closed,—,2023-12-01T15:55:00,2023-12-01T15:55:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-C55A8A38,PRJ-095,2024-02-03,First Aid,Low,Mrs eye style.,"Level 9, South Wing",1,0,Unsafe Act,Enough deep enough stand company.,Closed,—,2024-02-03T08:35:00,2024-02-03T08:35:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-06012881,PRJ-095,2023-12-31,First Aid,Medium,Hotel shoulder glass energy.,"Level 2, East Wing",1,0,Unsafe Act,Dark remember pattern source smile become.,Closed,—,2023-12-31T11:24:00,2023-12-31T11:24:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-14A6AF19,PRJ-095,2023-06-29,Near Miss,Low,Likely stand star play.,"Level 30, South Wing",0,0,Lack of Training,Court speak medical.,Closed,—,2023-06-29T14:57:00,2023-06-29T14:57:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-FB5A46ED,PRJ-095,2023-01-09,Medical Treatment,Low,What rate tend name trade situation.,"Level 17, West Wing",1,0,Lack of Training,Network wind sport writer actually.,Closed,—,2023-01-09T11:20:00,2023-01-09T11:20:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-E16B410B,PRJ-095,2024-02-21,Near Miss,Low,Blue sign maybe few.,"Level 15, South Wing",0,0,Lack of Training,Art word race single two.,Closed,—,2024-02-21T16:04:00,2024-02-21T16:04:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-1B6581BF,PRJ-095,2023-01-28,First Aid,Medium,Might a most believe worker process.,"Level 47, North Wing",1,0,Lack of Training,Yourself too wind tree campaign free usually.,Open,—,2023-01-28T13:25:00,2023-01-28T13:25:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-1D52E1FC,PRJ-095,2023-07-29,Near Miss,Low,Actually share very move.,"Level 24, South Wing",0,0,Unsafe Condition,Population ever yeah story beyond line dog.,Open,—,2023-07-29T13:45:00,2023-07-29T13:45:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-8C9C0A38,PRJ-096,2023-10-20,First Aid,Medium,Friend player factor control common least understand.,"Level 1, North Wing",1,0,Equipment Failure,On now reason response specific determine stop.,Closed,—,2023-10-20T11:13:00,2023-10-20T11:13:00,system@alrashdeng.ae,1,True,—
INC-62C04528,PRJ-096,2022-09-09,Near Miss,Medium,Different claim property.,"Level 41, North Wing",0,0,Unsafe Act,Prevent science air enter right.,Open,—,2022-09-09T08:26:00,2022-09-09T08:26:00,system@alrashdeng.ae,1,True,—
INC-F75C07F1,PRJ-096,2023-10-26,Near Miss,Medium,Quickly somebody specific go.,"Level 16, West Wing",0,0,Unsafe Act,Per watch rock piece.,Closed,—,2023-10-26T17:27:00,2023-10-26T17:27:00,system@alrashdeng.ae,1,True,—
INC-4E94B783,PRJ-096,2022-05-10,First Aid,Medium,Treat character response industry reduce guess who.,"Level 31, North Wing",1,0,Unsafe Condition,With general range teach discover sing similar before.,Closed,—,2022-05-10T08:19:00,2022-05-10T08:19:00,system@alrashdeng.ae,1,True,—
INC-D0FA47DC,PRJ-096,2022-02-20,Medical Treatment,Low,Raise training similar its natural shake beautiful rest.,"Level 17, East Wing",1,0,Equipment Failure,Huge product social cover wife offer.,Closed,—,2022-02-20T16:04:00,2022-02-20T16:04:00,system@alrashdeng.ae,1,True,—
INC-85A02C8D,PRJ-096,2021-12-27,Medical Treatment,Medium,Enjoy customer staff daughter economic.,"Level 13, East Wing",1,0,Unsafe Act,Month realize usually material past try.,Open,—,2021-12-27T07:42:00,2021-12-27T07:42:00,system@alrashdeng.ae,1,True,—
INC-251CF730,PRJ-096,2024-01-02,Near Miss,Medium,Top end region less certain.,"Level 47, North Wing",0,0,Lack of Training,Make face after imagine matter candidate policy.,Closed,—,2024-01-02T13:13:00,2024-01-02T13:13:00,system@alrashdeng.ae,1,True,—
INC-4D450FDE,PRJ-096,2022-03-04,First Aid,Medium,Low page wear common summer bit public.,"Level 40, West Wing",1,0,Lack of Training,Remember American fine enter smile help just.,Closed,—,2022-03-04T10:09:00,2022-03-04T10:09:00,system@alrashdeng.ae,1,True,—
INC-ECB69E26,PRJ-096,2023-11-14,Property Damage,Low,Front benefit prove week.,"Level 3, North Wing",0,0,Lack of Training,Treatment hotel I entire eight bit kind.,Open,—,2023-11-14T17:37:00,2023-11-14T17:37:00,system@alrashdeng.ae,1,True,—
INC-FCC07DDA,PRJ-097,2024-06-06,Property Damage,Medium,Interesting resource sure can husband particularly might.,"Level 49, East Wing",0,0,Unsafe Condition,Vote boy or at have leave.,Open,—,2024-06-06T11:48:00,2024-06-06T11:48:00,system@alrashdeng.ae,1,True,—
INC-A10507D0,PRJ-097,2022-11-08,First Aid,Low,Father employee lawyer Republican street according age.,"Level 46, North Wing",1,0,Unsafe Condition,Employee forward money analysis indeed fine.,Open,—,2022-11-08T07:23:00,2022-11-08T07:23:00,system@alrashdeng.ae,1,True,—
INC-8BAE04ED,PRJ-097,2023-05-24,Near Miss,Low,Budget lay another movie dog.,"Level 24, South Wing",0,0,Unsafe Condition,Parent music PM them camera eight.,Open,—,2023-05-24T17:47:00,2023-05-24T17:47:00,system@alrashdeng.ae,1,True,—
INC-C1C7B811,PRJ-098,2022-05-02,Medical Treatment,Medium,Mr hit administration country half eat blue.,"Level 8, East Wing",1,0,Unsafe Condition,Record good imagine southern better population.,Closed,—,2022-05-02T15:27:00,2022-05-02T15:27:00,system@alrashdeng.ae,1,True,—
INC-198D9B79,PRJ-098,2023-04-06,Near Miss,Low,Purpose leg develop political quite.,"Level 7, South Wing",0,0,Lack of Training,Picture stock media present.,Open,—,2023-04-06T08:08:00,2023-04-06T08:08:00,system@alrashdeng.ae,1,True,—
INC-481F8370,PRJ-098,2024-01-02,First Aid,Low,Work report purpose care little career kind.,"Level 0, North Wing",1,0,Equipment Failure,Recently trip history maybe full still own.,Closed,—,2024-01-02T10:48:00,2024-01-02T10:48:00,system@alrashdeng.ae,1,True,—
INC-48230061,PRJ-098,2023-10-13,First Aid,Low,Maintain travel education treatment ability.,"Level 41, South Wing",1,0,Lack of Training,Agreement soon there Mrs safe.,Closed,—,2023-10-13T08:26:00,2023-10-13T08:26:00,system@alrashdeng.ae,1,True,—
INC-6700CEEE,PRJ-099,2023-03-15,First Aid,Medium,Stock painting shake for see.,"Level 28, West Wing",1,0,Unsafe Act,Choice north let.,Open,—,2023-03-15T16:27:00,2023-03-15T16:27:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-A3D41F5A,PRJ-099,2023-07-01,Near Miss,Low,Never whom modern up draw these.,"Level 6, West Wing",0,0,Unsafe Condition,Information wrong analysis actually account often.,Open,—,2023-07-01T09:15:00,2023-07-01T09:15:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-869302AF,PRJ-099,2022-09-19,Near Miss,Medium,Memory according easy a until lay child.,"Level 36, North Wing",0,0,Unsafe Condition,Tend save picture skill pretty phone.,Open,—,2022-09-19T10:23:00,2022-09-19T10:23:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-0294A9C2,PRJ-099,2022-10-21,Near Miss,Medium,Audience world my tonight interest scene vote.,"Level 15, East Wing",0,0,Equipment Failure,Their opportunity her positive cold.,Closed,—,2022-10-21T15:54:00,2022-10-21T15:54:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-FA56121F,PRJ-099,2023-11-22,First Aid,Low,Wish yeah arrive able.,"Level 45, East Wing",1,0,Lack of Training,Lawyer care production story.,Open,—,2023-11-22T17:01:00,2023-11-22T17:01:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-EEA26614,PRJ-099,2025-01-09,Medical Treatment,Low,Production important forward shoulder.,"Level 36, East Wing",1,0,Unsafe Act,Fill cold think customer old.,Closed,—,2025-01-09T14:42:00,2025-01-09T14:42:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-A515E4BC,PRJ-099,2025-09-19,First Aid,Medium,Past go because participant side.,"Level 35, South Wing",1,0,Unsafe Condition,Vote growth support mean lay.,Closed,—,2025-09-19T15:41:00,2025-09-19T15:41:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-3897BFE3,PRJ-099,2025-12-17,Near Miss,Medium,Hundred democratic middle participant thought.,"Level 24, South Wing",0,0,Unsafe Act,Production ago fly travel.,Closed,—,2025-12-17T10:24:00,2025-12-17T10:24:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-A2E0F852,PRJ-099,2024-04-24,Near Miss,Medium,Only beat rest own.,"Level 0, South Wing",0,0,Equipment Failure,Wonder themselves teach various.,Open,—,2024-04-24T11:41:00,2024-04-24T11:41:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-53E72B9E,PRJ-099,2023-08-28,Property Damage,Medium,Probably present cost other trouble past room benefit.,"Level 14, South Wing",0,0,Unsafe Condition,Surface two ball audience weight when.,Closed,—,2023-08-28T09:08:00,2023-08-28T09:08:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-5651E4BE,PRJ-099,2024-04-05,Near Miss,Medium,Feeling school establish either success office company.,"Level 12, West Wing",0,0,Unsafe Condition,Need sister wife get.,Closed,—,2024-04-05T15:47:00,2024-04-05T15:47:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-7E459AB7,PRJ-099,2024-06-28,Near Miss,Medium,Would stock newspaper product.,"Level 16, North Wing",0,0,Lack of Training,Lead again now marriage ten who.,Closed,—,2024-06-28T09:59:00,2024-06-28T09:59:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-524E7CBA,PRJ-099,2024-11-23,First Aid,Medium,Price pay form yes.,"Level 34, East Wing",1,0,Equipment Failure,Their instead agency reach environmental stand.,Closed,—,2024-11-23T16:00:00,2024-11-23T16:00:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-B1CECCBA,PRJ-099,2025-02-21,Near Miss,Medium,Book sister herself charge region fall population.,"Level 18, North Wing",0,0,Equipment Failure,Six question above win general.,Closed,—,2025-02-21T11:13:00,2025-02-21T11:13:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-A69FD885,PRJ-099,2024-08-07,Near Miss,Low,Tough final especially interesting perform growth which.,"Level 0, East Wing",0,0,Equipment Failure,Today study mouth machine leader drug today.,Open,—,2024-08-07T11:42:00,2024-08-07T11:42:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-55532FDA,PRJ-100,2023-05-23,Near Miss,Medium,Car Mr ahead peace teach purpose.,"Level 11, East Wing",0,0,Unsafe Condition,Respond stop economic.,Closed,—,2023-05-23T16:15:00,2023-05-23T16:15:00,system@alrashdeng.ae,1,True,—
