document_id,project_id,document_type,document_number,title,revision,created_date,created_by_emp,status,discipline,file_path,internal_notes,created_at,last_updated_at,created_by,record_version,is_active,tags
DOC-883DE5FF,PRJ-052,Variation Order,VAR-052-683,So skin surface little nation thing,R2,2025-04-05,EMP-0130,Superseded,Structural,//server/projects/PRJ-052/Variation Order/kwTbrA.pdf,—,2025-04-05T14:57:00,2025-04-05T14:57:00,system@alrashdeng.ae,1,True,—
DOC-B221ADB2,PRJ-052,RFI,RFI-052-886,Brother past door,R3,2025-08-14,EMP-0126,Superseded,MEP,//server/projects/PRJ-052/RFI/lXeYpl.pdf,—,2025-08-14T17:18:00,2025-08-14T17:18:00,system@alrashdeng.ae,1,True,—
DOC-DB455A2D,PRJ-052,Site Instruction,SIT-052-618,Science color turn will political,R0,2024-12-16,EMP-0123,For Review,MEP,//server/projects/PRJ-052/Site Instruction/OdSVHh.pdf,—,2024-12-16T15:49:00,2024-12-16T15:49:00,system@alrashdeng.ae,1,True,—
DOC-206BED21,PRJ-052,Test Report,TES-052-261,Talk clear order rate,R1,2024-12-02,EMP-0126,Draft,Civil,//server/projects/PRJ-052/Test Report/OALzXo.pdf,—,2024-12-02T07:51:00,2024-12-02T07:51:00,system@alrashdeng.ae,1,True,—
DOC-F5F6E215,PRJ-052,Shop Drawing,SHO-052-434,Fish certain everyone,R2,2025-03-15,EMP-0122,Approved,MEP,//server/projects/PRJ-052/Shop Drawing/nnaFMu.pdf,—,2025-03-15T11:04:00,2025-03-15T11:04:00,system@alrashdeng.ae,1,True,—
DOC-56ECA3C9,PRJ-052,RFI,RFI-052-215,Thought guess TV opportunity,R1,2025-08-21,EMP-0130,Draft,Civil,//server/projects/PRJ-052/RFI/hFnjwI.pdf,—,2025-08-21T14:34:00,2025-08-21T14:34:00,system@alrashdeng.ae,1,True,—
DOC-D372402E,PRJ-052,Test Report,TES-052-279,Describe so yard his garden,R3,2025-01-29,EMP-0123,Superseded,Architectural,//server/projects/PRJ-052/Test Report/cwVXEV.pdf,—,2025-01-29T07:58:00,2025-01-29T07:58:00,system@alrashdeng.ae,1,True,—
DOC-F19E4F79,PRJ-052,Site Instruction,SIT-052-263,Discover cold too month road,R0,2025-11-23,EMP-0130,For Review,Structural,//server/projects/PRJ-052/Site Instruction/ysmMwO.pdf,—,2025-11-23T12:36:00,2025-11-23T12:36:00,system@alrashdeng.ae,1,True,—
DOC-5B4673C9,PRJ-052,Site Instruction,SIT-052-224,Agreement camera whether figure spring note,R1,2025-01-14,EMP-0119,Approved,Structural,//server/projects/PRJ-052/Site Instruction/ELkbnk.pdf,—,2025-01-14T13:13:00,2025-01-14T13:13:00,system@alrashdeng.ae,1,True,—
DOC-05A4B8C3,PRJ-052,Progress Report,PRO-052-957,Bad however body range high behind,R2,2025-08-20,EMP-0130,Superseded,Architectural,//server/projects/PRJ-052/Progress Report/BlczND.pdf,—,2025-08-20T16:09:00,2025-08-20T16:09:00,system@alrashdeng.ae,1,True,—
DOC-E0CFF2E5,PRJ-052,NCR,NCR-052-244,Collection country issue,R0,2025-08-11,EMP-0119,Draft,Architectural,//server/projects/PRJ-052/NCR/QmyyzD.pdf,—,2025-08-11T07:28:00,2025-08-11T07:28:00,system@alrashdeng.ae,1,True,—
DOC-9CA2C52B,PRJ-052,Meeting Minutes,MEE-052-745,Billion single product year accept under,R0,2025-07-22,EMP-0123,For Review,Civil,//server/projects/PRJ-052/Meeting Minutes/qGAOmo.pdf,—,2025-07-22T17:25:00,2025-07-22T17:25:00,system@alrashdeng.ae,1,True,—
DOC-BC4DEFD6,PRJ-052,Variation Order,VAR-052-140,Image red trial,R3,2026-02-13,EMP-0117,Approved,Civil,//server/projects/PRJ-052/Variation Order/qnlSIh.pdf,—,2026-02-13T07:23:00,2026-02-13T07:23:00,system@alrashdeng.ae,1,True,—
DOC-6F333DAF,PRJ-052,Method Statement,MET-052-772,Window whom institution situation,R3,2025-06-30,EMP-0130,Approved,Civil,//server/projects/PRJ-052/Method Statement/iSAFfx.pdf,—,2025-06-30T17:30:00,2025-06-30T17:30:00,system@alrashdeng.ae,1,True,—
DOC-5D1446E9,PRJ-052,Variation Order,VAR-052-639,Before music yard,R3,2025-08-18,EMP-0126,Superseded,MEP,//server/projects/PRJ-052/Variation Order/iYCTfT.pdf,—,2025-08-18T12:50:00,2025-08-18T12:50:00,system@alrashdeng.ae,1,True,—
DOC-EFCC2C83,PRJ-052,Material Submittal,MAT-052-332,Senior land return,R0,2025-04-15,EMP-0127,Approved,MEP,//server/projects/PRJ-052/Material Submittal/raafmc.pdf,—,2025-04-15T07:19:00,2025-04-15T07:19:00,system@alrashdeng.ae,1,True,—
DOC-0F8FEF02,PRJ-052,Progress Report,PRO-052-558,Team improve court total cultural buy,R1,2025-02-10,EMP-0129,Draft,HSE,//server/projects/PRJ-052/Progress Report/IUoEKp.pdf,—,2025-02-10T17:33:00,2025-02-10T17:33:00,system@alrashdeng.ae,1,True,—
DOC-204EAA91,PRJ-052,Material Submittal,MAT-052-779,Enough rule senior training fight,R1,2025-11-29,EMP-0129,Superseded,Structural,//server/projects/PRJ-052/Material Submittal/zHKCkw.pdf,—,2025-11-29T07:42:00,2025-11-29T07:42:00,system@alrashdeng.ae,1,True,—
DOC-2B15CB7D,PRJ-052,Test Report,TES-052-717,Agreement property upon herself traditional,R3,2025-08-21,EMP-0128,For Review,Civil,//server/projects/PRJ-052/Test Report/ZWiCqT.pdf,—,2025-08-21T11:30:00,2025-08-21T11:30:00,system@alrashdeng.ae,1,True,—
DOC-C407B0EA,PRJ-052,Site Instruction,SIT-052-362,Both born age work interesting,R1,2025-11-19,EMP-0124,Approved,HSE,//server/projects/PRJ-052/Site Instruction/FzsTFN.pdf,—,2025-11-19T07:40:00,2025-11-19T07:40:00,system@alrashdeng.ae,1,True,—
DOC-FFE89BC0,PRJ-052,Material Submittal,MAT-052-349,Almost call beat government person,R0,2026-03-01,EMP-0126,Approved,Structural,//server/projects/PRJ-052/Material Submittal/TKkrJZ.pdf,—,2026-03-01T14:13:00,2026-03-01T14:13:00,system@alrashdeng.ae,1,True,—
DOC-25B724D0,PRJ-052,Method Statement,MET-052-563,Dog lead high,R3,2025-06-24,EMP-0124,Approved,Architectural,//server/projects/PRJ-052/Method Statement/qXmURB.pdf,—,2025-06-24T13:52:00,2025-06-24T13:52:00,system@alrashdeng.ae,1,True,—
DOC-7E560576,PRJ-052,As-Built Drawing,AS--052-284,Heart example him mind red hotel,R0,2025-12-11,EMP-0117,For Review,Structural,//server/projects/PRJ-052/As-Built Drawing/PQcnyb.pdf,—,2025-12-11T07:38:00,2025-12-11T07:38:00,system@alrashdeng.ae,1,True,—
DOC-807D2120,PRJ-052,RFI,RFI-052-415,Tend outside star,R1,2026-02-24,EMP-0128,Superseded,HSE,//server/projects/PRJ-052/RFI/UGTSEe.pdf,—,2026-02-24T12:03:00,2026-02-24T12:03:00,system@alrashdeng.ae,1,True,—
DOC-98EC3770,PRJ-052,Shop Drawing,SHO-052-277,Development middle law,R1,2025-07-07,EMP-0129,Draft,Structural,//server/projects/PRJ-052/Shop Drawing/ozNUAv.pdf,—,2025-07-07T10:52:00,2025-07-07T10:52:00,system@alrashdeng.ae,1,True,—
DOC-854A507C,PRJ-052,RFI,RFI-052-434,Push drop city economic,R0,2026-01-09,EMP-0130,Draft,MEP,//server/projects/PRJ-052/RFI/NjtPCA.pdf,—,2026-01-09T11:10:00,2026-01-09T11:10:00,system@alrashdeng.ae,1,True,—
DOC-AA6DD423,PRJ-052,NCR,NCR-052-538,Speak play bed identify value,R2,2025-03-28,EMP-0128,For Review,MEP,//server/projects/PRJ-052/NCR/ZfidER.pdf,—,2025-03-28T07:05:00,2025-03-28T07:05:00,system@alrashdeng.ae,1,True,—
DOC-8B032D4E,PRJ-052,Material Submittal,MAT-052-482,As less your inside,R3,2025-09-18,EMP-0129,For Review,MEP,//server/projects/PRJ-052/Material Submittal/xlCJyi.pdf,—,2025-09-18T10:03:00,2025-09-18T10:03:00,system@alrashdeng.ae,1,True,—
DOC-C8448226,PRJ-052,Site Instruction,SIT-052-998,First once discover occur very head,R2,2025-02-15,EMP-0117,Approved,Civil,//server/projects/PRJ-052/Site Instruction/GjsyIy.pdf,—,2025-02-15T12:03:00,2025-02-15T12:03:00,system@alrashdeng.ae,1,True,—
DOC-86EF35FA,PRJ-052,Shop Drawing,SHO-052-249,Perhaps see keep teach,R3,2026-01-12,EMP-0124,Draft,Structural,//server/projects/PRJ-052/Shop Drawing/PXNABX.pdf,—,2026-01-12T12:58:00,2026-01-12T12:58:00,system@alrashdeng.ae,1,True,—
DOC-542FC5FD,PRJ-052,Shop Drawing,SHO-052-446,Couple husband voice contain work edge,R1,2025-08-02,EMP-0130,Draft,Civil,//server/projects/PRJ-052/Shop Drawing/csYqab.pdf,—,2025-08-02T16:05:00,2025-08-02T16:05:00,system@alrashdeng.ae,1,True,—
DOC-F239D775,PRJ-052,Material Submittal,MAT-052-495,Top direction down church weight,R0,2025-06-30,EMP-0129,Draft,Structural,//server/projects/PRJ-052/Material Submittal/AEvOAa.pdf,—,2025-06-30T13:09:00,2025-06-30T13:09:00,system@alrashdeng.ae,1,True,—
DOC-2074C382,PRJ-052,Variation Order,VAR-052-326,Career would age,R2,2025-07-07,EMP-0117,Draft,MEP,//server/projects/PRJ-052/Variation Order/tsEwsG.pdf,—,2025-07-07T13:42:00,2025-07-07T13:42:00,system@alrashdeng.ae,1,True,—
DOC-6349AD99,PRJ-052,Variation Order,VAR-052-355,Article nor born similar now,R1,2025-02-04,EMP-0122,For Review,Architectural,//server/projects/PRJ-052/Variation Order/OFtmRi.pdf,—,2025-02-04T17:13:00,2025-02-04T17:13:00,system@alrashdeng.ae,1,True,—
DOC-1488E451,PRJ-052,Shop Drawing,SHO-052-479,Husband pretty employee statement,R0,2026-01-17,EMP-0126,For Review,HSE,//server/projects/PRJ-052/Shop Drawing/aZFGaJ.pdf,—,2026-01-17T11:03:00,2026-01-17T11:03:00,system@alrashdeng.ae,1,True,—
DOC-F8C07387,PRJ-052,NCR,NCR-052-747,Media mention help take majority per,R1,2025-09-16,EMP-0124,Draft,Architectural,//server/projects/PRJ-052/NCR/cRSLyT.pdf,—,2025-09-16T14:12:00,2025-09-16T14:12:00,system@alrashdeng.ae,1,True,—
DOC-3658A9DC,PRJ-052,Variation Order,VAR-052-351,Close feel value,R0,2025-07-17,EMP-0128,Approved,Civil,//server/projects/PRJ-052/Variation Order/NiQZSr.pdf,—,2025-07-17T10:51:00,2025-07-17T10:51:00,system@alrashdeng.ae,1,True,—
DOC-1E81030E,PRJ-052,Test Report,TES-052-966,Exist occur field today future we,R1,2025-06-05,EMP-0124,Superseded,Civil,//server/projects/PRJ-052/Test Report/kkIjEf.pdf,—,2025-06-05T08:06:00,2025-06-05T08:06:00,system@alrashdeng.ae,1,True,—
DOC-06359B8B,PRJ-052,Meeting Minutes,MEE-052-834,Your now item,R0,2025-09-06,EMP-0123,Draft,Architectural,//server/projects/PRJ-052/Meeting Minutes/WkUGPv.pdf,—,2025-09-06T15:01:00,2025-09-06T15:01:00,system@alrashdeng.ae,1,True,—
DOC-27DF9AB7,PRJ-052,Method Statement,MET-052-323,Minute one way tell work,R1,2026-02-04,EMP-0122,For Review,Architectural,//server/projects/PRJ-052/Method Statement/OnZVrd.pdf,—,2026-02-04T13:01:00,2026-02-04T13:01:00,system@alrashdeng.ae,1,True,—
DOC-423DDD48,PRJ-052,Material Submittal,MAT-052-426,Sit design subject thank,R3,2025-12-08,EMP-0127,Superseded,Structural,//server/projects/PRJ-052/Material Submittal/diVRQL.pdf,—,2025-12-08T12:21:00,2025-12-08T12:21:00,system@alrashdeng.ae,1,True,—
DOC-7CBB0791,PRJ-052,Inspection Request,INS-052-223,Now enough sing because,R2,2025-04-15,EMP-0129,Superseded,HSE,//server/projects/PRJ-052/Inspection Request/vohiTY.pdf,—,2025-04-15T12:14:00,2025-04-15T12:14:00,system@alrashdeng.ae,1,True,—
DOC-AC475292,PRJ-052,Inspection Request,INS-052-738,Difference edge anything continue,R0,2025-05-16,EMP-0123,For Review,MEP,//server/projects/PRJ-052/Inspection Request/PIMeir.pdf,—,2025-05-16T14:48:00,2025-05-16T14:48:00,system@alrashdeng.ae,1,True,—
DOC-2DA74A4E,PRJ-052,As-Built Drawing,AS--052-987,Picture his million if within,R1,2025-04-04,EMP-0124,For Review,MEP,//server/projects/PRJ-052/As-Built Drawing/UYPmyx.pdf,—,2025-04-04T12:04:00,2025-04-04T12:04:00,system@alrashdeng.ae,1,True,—
DOC-C6838411,PRJ-052,Material Submittal,MAT-052-949,Whole hit support,R1,2025-01-08,EMP-0122,Draft,Civil,//server/projects/PRJ-052/Material Submittal/RaYMbn.pdf,—,2025-01-08T08:15:00,2025-01-08T08:15:00,system@alrashdeng.ae,1,True,—
DOC-9FE383D5,PRJ-052,Inspection Request,INS-052-429,Finally perhaps accept exactly foreign,R0,2026-01-04,EMP-0129,Approved,HSE,//server/projects/PRJ-052/Inspection Request/XCLWMQ.pdf,—,2026-01-04T13:19:00,2026-01-04T13:19:00,system@alrashdeng.ae,1,True,—
DOC-33C66334,PRJ-052,Progress Report,PRO-052-275,Paper time writer treatment,R0,2024-12-12,EMP-0122,Superseded,Civil,//server/projects/PRJ-052/Progress Report/nUvtRl.pdf,—,2024-12-12T15:16:00,2024-12-12T15:16:00,system@alrashdeng.ae,1,True,—
DOC-C5592D9E,PRJ-052,Method Statement,MET-052-722,Consumer soon contain yet newspaper,R0,2025-07-13,EMP-0123,Approved,HSE,//server/projects/PRJ-052/Method Statement/yAegSo.pdf,—,2025-07-13T09:47:00,2025-07-13T09:47:00,system@alrashdeng.ae,1,True,—
DOC-F20306BD,PRJ-052,NCR,NCR-052-120,At prepare since cultural college,R0,2024-11-23,EMP-0117,Approved,Architectural,//server/projects/PRJ-052/NCR/jTHktu.pdf,—,2024-11-23T15:16:00,2024-11-23T15:16:00,system@alrashdeng.ae,1,True,—
DOC-C6067BF7,PRJ-052,RFI,RFI-052-347,Page onto way anything total us,R3,2025-07-17,EMP-0127,Draft,Civil,//server/projects/PRJ-052/RFI/vPngHz.pdf,—,2025-07-17T15:09:00,2025-07-17T15:09:00,system@alrashdeng.ae,1,True,—
DOC-C0F98B21,PRJ-052,Material Submittal,MAT-052-946,Adult team hospital,R2,2025-03-06,EMP-0128,For Review,Structural,//server/projects/PRJ-052/Material Submittal/GooPMJ.pdf,—,2025-03-06T10:07:00,2025-03-06T10:07:00,system@alrashdeng.ae,1,True,—
DOC-861B53BF,PRJ-052,Shop Drawing,SHO-052-162,Bar material yourself agent see,R3,2025-03-04,EMP-0122,Approved,MEP,//server/projects/PRJ-052/Shop Drawing/fVwHOE.pdf,—,2025-03-04T15:56:00,2025-03-04T15:56:00,system@alrashdeng.ae,1,True,—
DOC-D07BC715,PRJ-052,As-Built Drawing,AS--052-596,Discussion military force perhaps bed,R2,2025-04-16,EMP-0124,For Review,Architectural,//server/projects/PRJ-052/As-Built Drawing/lKlAkd.pdf,—,2025-04-16T16:56:00,2025-04-16T16:56:00,system@alrashdeng.ae,1,True,—
DOC-DCA20BD8,PRJ-052,Site Instruction,SIT-052-316,Store religious no,R0,2026-01-21,EMP-0123,For Review,MEP,//server/projects/PRJ-052/Site Instruction/erAzWM.pdf,—,2026-01-21T10:56:00,2026-01-21T10:56:00,system@alrashdeng.ae,1,True,—
DOC-99DB896E,PRJ-052,RFI,RFI-052-702,Bring fire one,R0,2026-01-10,EMP-0122,For Review,Structural,//server/projects/PRJ-052/RFI/OJCepK.pdf,—,2026-01-10T11:39:00,2026-01-10T11:39:00,system@alrashdeng.ae,1,True,—
DOC-D038AEAB,PRJ-052,Inspection Request,INS-052-328,Big as what test always thank,R1,2026-02-06,EMP-0128,For Review,HSE,//server/projects/PRJ-052/Inspection Request/VXXsvg.pdf,—,2026-02-06T17:41:00,2026-02-06T17:41:00,system@alrashdeng.ae,1,True,—
DOC-563ECC94,PRJ-052,Progress Report,PRO-052-467,Art entire adult turn,R1,2026-02-16,EMP-0127,Superseded,Architectural,//server/projects/PRJ-052/Progress Report/XDbUwx.pdf,—,2026-02-16T14:40:00,2026-02-16T14:40:00,system@alrashdeng.ae,1,True,—
DOC-1F2CCC91,PRJ-052,Method Statement,MET-052-455,Serious detail land,R0,2025-05-21,EMP-0130,Approved,Structural,//server/projects/PRJ-052/Method Statement/fizHdP.pdf,—,2025-05-21T13:24:00,2025-05-21T13:24:00,system@alrashdeng.ae,1,True,—
DOC-6D9F73FA,PRJ-052,Inspection Request,INS-052-255,For easy agent central,R0,2025-12-12,EMP-0129,Draft,HSE,//server/projects/PRJ-052/Inspection Request/BzJSsS.pdf,—,2025-12-12T09:07:00,2025-12-12T09:07:00,system@alrashdeng.ae,1,True,—
DOC-FC358AC1,PRJ-052,As-Built Drawing,AS--052-101,Again study whatever charge newspaper major,R2,2024-12-30,EMP-0123,Draft,Architectural,//server/projects/PRJ-052/As-Built Drawing/geQCAh.pdf,—,2024-12-30T16:40:00,2024-12-30T16:40:00,system@alrashdeng.ae,1,True,—
DOC-954457F1,PRJ-052,Variation Order,VAR-052-100,Think her create chair return school,R1,2025-07-17,EMP-0129,For Review,Civil,//server/projects/PRJ-052/Variation Order/juesZM.pdf,—,2025-07-17T10:30:00,2025-07-17T10:30:00,system@alrashdeng.ae,1,True,—
DOC-AD21A55D,PRJ-052,Meeting Minutes,MEE-052-270,Less entire why specific with,R0,2025-12-05,EMP-0129,Draft,MEP,//server/projects/PRJ-052/Meeting Minutes/MVVfkN.pdf,—,2025-12-05T10:05:00,2025-12-05T10:05:00,system@alrashdeng.ae,1,True,—
DOC-642A89BC,PRJ-053,NCR,NCR-053-692,Some few call dark,R3,2024-08-04,EMP-0117,Superseded,Structural,//server/projects/PRJ-053/NCR/nUfRtv.pdf,—,2024-08-04T15:06:00,2024-08-04T15:06:00,system@alrashdeng.ae,1,True,—
DOC-0F8D9341,PRJ-053,Shop Drawing,SHO-053-620,Would former long lawyer,R0,2025-12-09,EMP-0127,For Review,MEP,//server/projects/PRJ-053/Shop Drawing/McMUqs.pdf,—,2025-12-09T13:15:00,2025-12-09T13:15:00,system@alrashdeng.ae,1,True,—
DOC-B63D009D,PRJ-053,Shop Drawing,SHO-053-111,Its cold adult address test,R2,2025-12-07,EMP-0128,Superseded,Structural,//server/projects/PRJ-053/Shop Drawing/Vcmium.pdf,—,2025-12-07T14:14:00,2025-12-07T14:14:00,system@alrashdeng.ae,1,True,—
DOC-0E5F6860,PRJ-053,RFI,RFI-053-726,Both Congress responsibility soldier,R0,2024-11-22,EMP-0119,Draft,Civil,//server/projects/PRJ-053/RFI/RmWgqV.pdf,—,2024-11-22T09:55:00,2024-11-22T09:55:00,system@alrashdeng.ae,1,True,—
DOC-AE6AFDF2,PRJ-053,Shop Drawing,SHO-053-252,Enter option language,R1,2025-02-16,EMP-0119,Approved,Civil,//server/projects/PRJ-053/Shop Drawing/ZsVeYh.pdf,—,2025-02-16T14:18:00,2025-02-16T14:18:00,system@alrashdeng.ae,1,True,—
DOC-0F9794FA,PRJ-053,Material Submittal,MAT-053-232,Threat social begin impact administration,R1,2025-10-01,EMP-0119,For Review,Civil,//server/projects/PRJ-053/Material Submittal/CNMgwO.pdf,—,2025-10-01T15:32:00,2025-10-01T15:32:00,system@alrashdeng.ae,1,True,—
DOC-E6821DFD,PRJ-053,Shop Drawing,SHO-053-829,Action research seat later,R1,2025-10-01,EMP-0122,Approved,Structural,//server/projects/PRJ-053/Shop Drawing/ZRQcGB.pdf,—,2025-10-01T11:29:00,2025-10-01T11:29:00,system@alrashdeng.ae,1,True,—
DOC-3F83D79B,PRJ-053,Material Submittal,MAT-053-687,Actually space one report safe,R0,2024-11-19,EMP-0122,For Review,Civil,//server/projects/PRJ-053/Material Submittal/sEfTmV.pdf,—,2024-11-19T13:46:00,2024-11-19T13:46:00,system@alrashdeng.ae,1,True,—
DOC-11628DF1,PRJ-053,Variation Order,VAR-053-541,Toward year join member,R0,2024-09-04,EMP-0122,Approved,HSE,//server/projects/PRJ-053/Variation Order/fLzklF.pdf,—,2024-09-04T08:52:00,2024-09-04T08:52:00,system@alrashdeng.ae,1,True,—
DOC-3AE134C2,PRJ-053,Variation Order,VAR-053-773,Soon floor light old,R1,2024-04-08,EMP-0127,Approved,Structural,//server/projects/PRJ-053/Variation Order/sjFPhj.pdf,—,2024-04-08T10:29:00,2024-04-08T10:29:00,system@alrashdeng.ae,1,True,—
DOC-8DA88852,PRJ-053,NCR,NCR-053-756,Thought hotel air subject,R0,2025-10-24,EMP-0119,For Review,Architectural,//server/projects/PRJ-053/NCR/FvLWme.pdf,—,2025-10-24T10:08:00,2025-10-24T10:08:00,system@alrashdeng.ae,1,True,—
DOC-D5F71921,PRJ-053,Progress Report,PRO-053-359,Apply old themselves until within,R1,2024-10-04,EMP-0119,Superseded,Structural,//server/projects/PRJ-053/Progress Report/faPthF.pdf,—,2024-10-04T11:58:00,2024-10-04T11:58:00,system@alrashdeng.ae,1,True,—
DOC-B067A55D,PRJ-053,Inspection Request,INS-053-919,Training know whose whole school former,R1,2025-03-09,EMP-0129,Approved,HSE,//server/projects/PRJ-053/Inspection Request/hJwtAu.pdf,—,2025-03-09T14:35:00,2025-03-09T14:35:00,system@alrashdeng.ae,1,True,—
DOC-D9043AD2,PRJ-053,Shop Drawing,SHO-053-998,With save wear believe daughter learn,R1,2024-09-30,EMP-0127,For Review,Structural,//server/projects/PRJ-053/Shop Drawing/ycCEDn.pdf,—,2024-09-30T15:57:00,2024-09-30T15:57:00,system@alrashdeng.ae,1,True,—
DOC-5F6E52E6,PRJ-053,Test Report,TES-053-601,Body cover evidence,R1,2023-12-18,EMP-0126,Draft,Architectural,//server/projects/PRJ-053/Test Report/uRCvZX.pdf,—,2023-12-18T14:32:00,2023-12-18T14:32:00,system@alrashdeng.ae,1,True,—
DOC-E29983B7,PRJ-053,Shop Drawing,SHO-053-999,Baby staff pay rather lot,R1,2025-04-09,EMP-0129,For Review,Civil,//server/projects/PRJ-053/Shop Drawing/pxVCLq.pdf,—,2025-04-09T16:26:00,2025-04-09T16:26:00,system@alrashdeng.ae,1,True,—
DOC-54CAB6F8,PRJ-053,Method Statement,MET-053-825,Dinner involve ago main rate analysis,R1,2024-05-28,EMP-0123,Superseded,MEP,//server/projects/PRJ-053/Method Statement/mOGUDS.pdf,—,2024-05-28T15:19:00,2024-05-28T15:19:00,system@alrashdeng.ae,1,True,—
DOC-31166C61,PRJ-053,As-Built Drawing,AS--053-541,Level upon present,R2,2024-03-09,EMP-0127,Draft,HSE,//server/projects/PRJ-053/As-Built Drawing/fiDHRQ.pdf,—,2024-03-09T17:01:00,2024-03-09T17:01:00,system@alrashdeng.ae,1,True,—
DOC-185EC6A2,PRJ-053,Meeting Minutes,MEE-053-991,Bad reality good about structure,R1,2025-03-27,EMP-0123,Superseded,Architectural,//server/projects/PRJ-053/Meeting Minutes/zrXfKM.pdf,—,2025-03-27T08:04:00,2025-03-27T08:04:00,system@alrashdeng.ae,1,True,—
DOC-C4313D4B,PRJ-053,Inspection Request,INS-053-644,System spring return morning safe drive,R0,2025-10-19,EMP-0127,For Review,Architectural,//server/projects/PRJ-053/Inspection Request/GyaKqv.pdf,—,2025-10-19T07:14:00,2025-10-19T07:14:00,system@alrashdeng.ae,1,True,—
DOC-14BD252F,PRJ-053,RFI,RFI-053-615,Certainly within so not market beyond,R0,2025-08-29,EMP-0130,Draft,Architectural,//server/projects/PRJ-053/RFI/NvdTPL.pdf,—,2025-08-29T16:50:00,2025-08-29T16:50:00,system@alrashdeng.ae,1,True,—
DOC-236EA4BE,PRJ-053,As-Built Drawing,AS--053-409,Body lead street cup vote,R0,2024-09-16,EMP-0128,Draft,Architectural,//server/projects/PRJ-053/As-Built Drawing/cgSTbw.pdf,—,2024-09-16T07:42:00,2024-09-16T07:42:00,system@alrashdeng.ae,1,True,—
DOC-AE274E6A,PRJ-053,Meeting Minutes,MEE-053-410,Recently effect miss,R0,2024-10-11,EMP-0127,Approved,HSE,//server/projects/PRJ-053/Meeting Minutes/lNLlqP.pdf,—,2024-10-11T07:18:00,2024-10-11T07:18:00,system@alrashdeng.ae,1,True,—
DOC-95F20E9C,PRJ-053,Test Report,TES-053-872,Maintain wear decade,R0,2025-01-08,EMP-0124,Draft,Civil,//server/projects/PRJ-053/Test Report/dikkxQ.pdf,—,2025-01-08T09:46:00,2025-01-08T09:46:00,system@alrashdeng.ae,1,True,—
DOC-CCBF1E3F,PRJ-053,Method Statement,MET-053-737,Senior follow authority chance,R2,2024-06-24,EMP-0127,Draft,HSE,//server/projects/PRJ-053/Method Statement/YurJWs.pdf,—,2024-06-24T10:37:00,2024-06-24T10:37:00,system@alrashdeng.ae,1,True,—
DOC-F37A1222,PRJ-053,Variation Order,VAR-053-316,Property national message forget six,R0,2024-06-04,EMP-0124,Approved,MEP,//server/projects/PRJ-053/Variation Order/sfVVUd.pdf,—,2024-06-04T10:27:00,2024-06-04T10:27:00,system@alrashdeng.ae,1,True,—
DOC-CF8CA7E1,PRJ-053,Shop Drawing,SHO-053-701,Care realize successful trial news technology,R3,2025-10-10,EMP-0127,Approved,Structural,//server/projects/PRJ-053/Shop Drawing/mWIyAk.pdf,—,2025-10-10T14:34:00,2025-10-10T14:34:00,system@alrashdeng.ae,1,True,—
